#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	9.0734619826e+18	4.7819678116e+18	4.5896551809e+00	1.7676870626e-03	6.6944298658e-05	2.9436717209e-02	1.4233491009e-02	1.2034383445e-05	7.7782816769e-01	1.3836655457e-01	5.4807214565e-03
8.9843853723e-01	1.1190466724e+03	1.1014245478e+19	5.8150960065e+18	4.5815411809e+00	1.8499840988e-03	6.6826203799e-05	3.0071121377e-02	1.3521560322e-02	1.3327822012e-05	7.7811409137e-01	1.3812192444e-01	5.4702500995e-03
1.1130421933e+00	1.1353343207e+03	1.3451871772e+19	7.1007558234e+18	4.5823878814e+00	1.9783539562e-03	6.7640969555e-05	2.9971761818e-02	1.3627438117e-02	1.5151627819e-05	7.7791954904e-01	1.3814745574e-01	5.4700747584e-03
1.3789067061e+00	1.1475234448e+03	1.6519582873e+19	8.7034218448e+18	4.5911632939e+00	2.1564638540e-03	6.9278516966e-05	2.9221426102e-02	1.4458787509e-02	1.7626223744e-05	7.7728994985e-01	1.3841201878e-01	5.4789255054e-03
1.7082763938e+00	1.1563175804e+03	2.0379602688e+19	1.0700343714e+19	4.6069302984e+00	2.3838431483e-03	7.1280872495e-05	2.7896430093e-02	1.5930838283e-02	2.0880616925e-05	7.7627096177e-01	1.3888736846e-01	5.4956584759e-03
2.1163202882e+00	1.1627963524e+03	2.5222837317e+19	1.3182398980e+19	4.6282105265e+00	2.6576544377e-03	7.3100977144e-05	2.6117485184e-02	1.7909514314e-02	2.5034855854e-05	7.7493671951e-01	1.3952893008e-01	5.5185042809e-03
2.6218307404e+00	1.1681705639e+03	3.1268602353e+19	1.6256053129e+19	4.6527201733e+00	2.9755441538e-03	7.4388795082e-05	2.4069774239e-02	2.0188385740e-02	3.0185824113e-05	7.7339930411e-01	1.4026785913e-01	5.5447517643e-03
3.2480888972e+00	1.1735022134e+03	3.8769820662e+19	2.0047522576e+19	4.6778533703e+00	3.3365331115e-03	7.5096277820e-05	2.1963753597e-02	2.2532181194e-02	3.6407510163e-05	7.7178504649e-01	1.4102556895e-01	5.5713002744e-03
4.0239369086e+00	1.1795462531e+03	4.8025763687e+19	2.4708871154e+19	4.7014859284e+00	3.7394540517e-03	7.5361201424e-05	1.9971321590e-02	2.4748852086e-02	4.3763585980e-05	7.7019737430e-01	1.4173788324e-01	5.5955915044e-03
4.9851062446e+00	1.1867805393e+03	5.9397080612e+19	3.0424308752e+19	4.7223484862e+00	4.1801451562e-03	7.5328237146e-05	1.8194584555e-02	2.6723803414e-02	5.2314170678e-05	7.6870144944e-01	1.4236692288e-01	5.6160732102e-03
6.1758632986e+00	1.1955395013e+03	7.3317573251e+19	3.7415405959e+19	4.7399227083e+00	4.6485419521e-03	7.5057454602e-05	1.6678279359e-02	2.8407440650e-02	6.2103911781e-05	7.6733378366e-01	1.4289675540e-01	5.6320634170e-03
7.6510480643e+00	1.2061276334e+03	9.0302374754e+19	4.5945647882e+19	4.7540999914e+00	5.1270930654e-03	7.4528296671e-05	1.5434645899e-02	2.9786190893e-02	7.3138205690e-05	7.6611878658e-01	1.4332425352e-01	5.6433899585e-03
9.4785997765e+00	1.2188696245e+03	1.1095536429e+20	5.6325317601e+19	4.7649498825e+00	5.5921941578e-03	7.3707833143e-05	1.4463919972e-02	3.0860832498e-02	8.5360835333e-05	7.6507874545e-01	1.4365113419e-01	5.6501131629e-03
1.1742685835e+01	1.2341207466e+03	1.3597568136e+20	6.8917022514e+19	4.7725275387e+00	6.0187403787e-03	7.2623136738e-05	1.3766007153e-02	3.1631340776e-02	9.8639009109e-05	7.6423745330e-01	1.4387951336e-01	5.6523277765e-03
1.4547578108e+01	1.2522634310e+03	1.6616371850e+20	8.4141784157e+19	4.7768126917e+00	6.3855132345e-03	7.1396895949e-05	1.3346978095e-02	3.2091380207e-02	1.1275792231e-04	7.6361821345e-01	1.4400866871e-01	5.6500733372e-03
1.8022455153e+01	1.2736992731e+03	2.0242526165e+20	1.0248581754e+20	4.7776536215e+00	6.6798427832e-03	7.0236511655e-05	1.3221202694e-02	3.2224781407e-02	1.2742777151e-04	7.6324145741e-01	1.4403403585e-01	5.6432737798e-03
2.2327351488e+01	1.2988383432e+03	2.4577445243e+20	1.2450844971e+20	4.7747606064e+00	6.8999918493e-03	6.9394008949e-05	1.3411792923e-02	3.2005268456e-02	1.4230578689e-04	7.6312268932e-01	1.4394688517e-01	5.6317142638e-03
2.7660527949e+01	1.3280867513e+03	2.9733654404e+20	1.5085188389e+20	4.7677232417e+00	7.0547421586e-03	6.9114370046e-05	1.3949200685e-02	3.1398090775e-02	1.5703287620e-04	7.6327211953e-01	1.4373489524e-01	5.6150440491e-03
3.4267602534e+01	1.3618337913e+03	3.5835464752e+20	1.8225369086e+20	4.7560927181e+00	7.1600489632e-03	6.9577805625e-05	1.4866370926e-02	3.0365664538e-02	1.7128005718e-04	7.6369483205e-01	1.4338421963e-01	5.5928358001e-03
4.2452862274e+01	1.4004402986e+03	4.3020985559e+20	2.1956296893e+20	4.7395240968e+00	7.2324653633e-03	7.0818294433e-05	1.6186441837e-02	2.8881099971e-02	1.8479625913e-04	7.6438949447e-01	1.4288490580e-01	5.5647512448e-03
5.2593277089e+01	1.4442298272e+03	5.1447273941e+20	2.6376103589e+20	4.7180791811e+00	7.2814757800e-03	7.2636490081e-05	1.7903277531e-02	2.6951425874e-02	1.9744777444e-04	7.6534359716e-01	1.4223837130e-01	5.5308403175e-03
6.5155861036e+01	1.4934838493e+03	6.1300071423e+20	3.1598733435e+20	4.6925048205e+00	7.3028058706e-03	7.4527105193e-05	1.9957724489e-02	2.4642915218e-02	2.0924068408e-04	7.6652585419e-01	1.4146726570e-01	5.4918653659e-03
8.0719180519e+01	1.5484414840e+03	7.2808540043e+20	3.7757102907e+20	4.6644143654e+00	7.2757453331e-03	7.5700278675e-05	2.2225041392e-02	2.2095606381e-02	2.2032231494e-04	7.6788059610e-01	1.4062043306e-01	5.4494624386e-03
1.0000000000e+02	1.6093034832e+03	8.6261681466e+20	4.5006865341e+20	4.6361014255e+00	7.1666173931e-03	7.5257482667e-05	2.4528953259e-02	1.9507913078e-02	2.3096330341e-04	7.6933347878e-01	1.3976671985e-01	5.4058837076e-03
