#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              224             ok                      ok                      4.4788115623e-02        6.9246943641e+02        8.7629307249e+17        4.6846688658e+17        2.5372540320e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              204             ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.0457224065e+18        5.5904790403e+17        2.5372359792e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              165             ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.2462531447e+18        6.6626232973e+17        2.5371986872e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              120             ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.4838332846e+18        7.9329892929e+17        2.5371240464e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              83              ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.7657503496e+18        9.4407090022e+17        2.5369864012e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              56              ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.1009726348e+18        1.1234131720e+18        2.5367305343e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              39              ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.5005678152e+18        1.3373426834e+18        2.5362341941e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             10022           ok                      ok                      2.0059753011e-01        9.1183529459e+02        2.9782479852e+18        1.5934039895e+18        2.5352935083e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             63              ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.5512283487e+18        1.9011293282e+18        2.5337295570e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             17              ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.2416703755e+18        2.2726494774e+18        2.5316157125e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             14              ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.0786320847e+18        2.7234973374e+18        2.5293744814e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             13              ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.1000257420e+18        3.2736456634e+18        2.5275126372e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             11              ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.3544988405e+18        3.9488052821e+18        2.5262754112e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             10              ok                      ok                      7.2521222472e-01        1.0984370804e+03        8.9039167237e+18        4.7819678116e+18        2.5256188512e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             10              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.0826694247e+19        5.8150960065e+18        2.5254126357e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             10              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3221169800e+19        7.1007558234e+18        2.5255656934e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             10              ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6208219284e+19        8.7034218448e+18        2.5260307492e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             10              ok                      ok                      1.7082763938e+00        1.1563175804e+03        1.9932885641e+19        1.0700343714e+19        2.5267705351e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             10              ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.4565778951e+19        1.3182398980e+19        2.5277227192e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             10              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.0306366860e+19        1.6256053129e+19        2.5287861267e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             10              ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.7390472835e+19        2.0047522576e+19        2.5298431819e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             11              ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.6101732017e+19        2.4708871154e+19        2.5307991471e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             10              ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.6783629082e+19        3.0424308752e+19        2.5316039159e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             11              ok                      ok                      6.1758632986e+00        1.1955395013e+03        6.9849400999e+19        3.7415405959e+19        2.5322442113e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             12              ok                      ok                      7.6510480643e+00        1.2061276334e+03        8.5790531033e+19        4.5945647882e+19        2.5327267125e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             13              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.0518579637e+20        5.6325317601e+19        2.5330676588e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             13              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.2871143019e+20        6.8917022514e+19        2.5332843921e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             13              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.5715226583e+20        8.4141784157e+19        2.5333912961e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             11              ok                      ok                      1.8022455153e+01        1.2736992731e+03        1.9141409555e+20        1.0248581754e+20        2.5333983691e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             9               ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.3253809497e+20        1.2450844971e+20        2.5333118769e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             10              ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.8171862230e+20        1.5085188389e+20        2.5331339898e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             9               ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.4032614648e+20        1.8225369086e+20        2.5328666955e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             8               ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.0993702880e+20        2.1956296893e+20        2.5325114289e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             7               ok                      ok                      5.2593277089e+01        1.4442298272e+03        4.9237192964e+20        2.6376103589e+20        2.5320715234e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             8               ok                      ok                      6.5155861036e+01        1.4934838493e+03        5.8974370010e+20        3.1598733435e+20        2.5315527824e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             7               ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.0451607129e+20        3.7757102907e+20        2.5309617218e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             8               ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.3957363841e+20        4.5006865341e+20        2.5303079501e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
