#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	8.9039167237e+18	4.7819678116e+18	2.5256188512e+00	6.5891739089e-04	1.3409790973e-06	1.7197321404e-03	2.8663095912e-03	4.4141642163e-06	8.4561421112e-01	1.4507206404e-01	5.7388013557e-04
8.9843853723e-01	1.1190466724e+03	1.0826694247e+19	5.8150960065e+18	2.5254126357e+00	6.6011030944e-04	1.2783204183e-06	1.7519749645e-03	2.8337278199e-03	4.8893929709e-06	8.4562368291e-01	1.4506021388e-01	5.7358413468e-04
1.1130421933e+00	1.1353343207e+03	1.3221169800e+19	7.1007558234e+18	2.5255656934e+00	6.9376315637e-04	1.2528513877e-06	1.7207315801e-03	2.8652525965e-03	5.5586863722e-06	8.4557677129e-01	1.4506900482e-01	5.7327623788e-04
1.3789067061e+00	1.1475234448e+03	1.6208219284e+19	8.7034218448e+18	2.5260307492e+00	7.5958019282e-04	1.2541569035e-06	1.6335856563e-03	2.9532275865e-03	6.4660390541e-06	8.4547683740e-01	1.4509572056e-01	5.7292463881e-04
1.7082763938e+00	1.1563175804e+03	1.9932885641e+19	1.0700343714e+19	2.5267705351e+00	8.5196766154e-04	1.2559918503e-06	1.4977219299e-03	3.0904255699e-03	7.6584580250e-06	8.4533240765e-01	1.4513821952e-01	5.7249700915e-04
2.1163202882e+00	1.1627963524e+03	2.4565778951e+19	1.3182398980e+19	2.5277227192e+00	9.5985479342e-04	1.2285110462e-06	1.3254169061e-03	3.2644859757e-03	9.1796092576e-06	8.4515921732e-01	1.4519291840e-01	5.7195611433e-04
2.6218307404e+00	1.1681705639e+03	3.0306366860e+19	1.6256053129e+19	2.5287861267e+00	1.0693780984e-03	1.1544716367e-06	1.1355977050e-03	3.4563211896e-03	1.1064742402e-05	8.4497801438e-01	1.4525399715e-01	5.7125991665e-04
3.2480888972e+00	1.1735022134e+03	3.7390472835e+19	2.0047522576e+19	2.5298431819e+00	1.1691235282e-03	1.0388922203e-06	9.4919446871e-04	3.6447811300e-03	1.3340809795e-05	8.4480772149e-01	1.4531469937e-01	5.7036707473e-04
4.0239369086e+00	1.1795462531e+03	4.6101732017e+19	2.4708871154e+19	2.5307991471e+00	1.2535455297e-03	9.0215995044e-07	7.8215049984e-04	3.8136934505e-03	1.6030927278e-05	8.4465962847e-01	1.4536962977e-01	5.6924389101e-04
4.9851062446e+00	1.1867805393e+03	5.6783629082e+19	3.0424308752e+19	2.5316039159e+00	1.3224806627e-03	7.6588258957e-07	6.4240575925e-04	3.9550333799e-03	1.9156574618e-05	8.4453675792e-01	1.4541587494e-01	5.6786775837e-04
6.1758632986e+00	1.1955395013e+03	6.9849400999e+19	3.7415405959e+19	2.5322442113e+00	1.3788641121e-03	6.4467864884e-07	5.3147005353e-04	4.0672736156e-03	2.2732906828e-05	8.4443676421e-01	1.4545262006e-01	5.6622772088e-04
7.6510480643e+00	1.2061276334e+03	8.5790531033e+19	4.5945647882e+19	2.5327267125e+00	1.4268257602e-03	5.4537044184e-07	4.4729722615e-04	4.1524210782e-03	2.6759765427e-05	8.4435482031e-01	1.4548033803e-01	5.6432519139e-04
9.4785997765e+00	1.2188696245e+03	1.0518579637e+20	5.6325317601e+19	2.5330676588e+00	1.4705888352e-03	4.6932980712e-07	3.8647792510e-04	4.2139262907e-03	3.1213380106e-05	8.4428553691e-01	1.4549993581e-01	5.6217534852e-04
1.1742685835e+01	1.2341207466e+03	1.2871143019e+20	6.8917022514e+19	2.5332843921e+00	1.5137788258e-03	4.1503455817e-07	3.4553326996e-04	4.2553077936e-03	3.6041156059e-05	8.4422411930e-01	1.4551238677e-01	5.5980793265e-04
1.4547578108e+01	1.2522634310e+03	1.5715226583e+20	8.4141784157e+19	2.5333912961e+00	1.5589314332e-03	3.7995317734e-07	3.2162857978e-04	4.2794237918e-03	4.1160425039e-05	8.4416709271e-01	1.4551852261e-01	5.5726688528e-04
1.8022455153e+01	1.2736992731e+03	1.9141409555e+20	1.0248581754e+20	2.5333983691e+00	1.6070738999e-03	3.6159968438e-07	3.1289960234e-04	4.2881508856e-03	4.6462162486e-05	8.4411282338e-01	1.4551893387e-01	5.5460801978e-04
2.2327351488e+01	1.2988383432e+03	2.3253809497e+20	1.2450844971e+20	2.5333118769e+00	1.6573170525e-03	3.5790936596e-07	3.1853770748e-04	4.2823119712e-03	5.1820318209e-05	8.4406193009e-01	1.4551395533e-01	5.5189416402e-04
2.7660527949e+01	1.3280867513e+03	2.8171862230e+20	1.5085188389e+20	2.5331339898e+00	1.7064051274e-03	3.6708412961e-07	3.3870196264e-04	4.2617409052e-03	5.7106125065e-05	8.4401766582e-01	1.4550374375e-01	5.4918790985e-04
3.4267602534e+01	1.3618337913e+03	3.4032614648e+20	1.8225369086e+20	2.5328666955e+00	1.7486211872e-03	3.8713798621e-07	3.7431359201e-04	4.2255148517e-03	6.2205085073e-05	8.4398585816e-01	1.4548837815e-01	5.4654294612e-04
4.2452862274e+01	1.4004402986e+03	4.0993702880e+20	2.1956296893e+20	2.5325114289e+00	1.7762171750e-03	4.1521215535e-07	4.2665891023e-04	4.1723147422e-03	6.7033170522e-05	8.4397434481e-01	1.4546798540e-01	5.4399551607e-04
5.2593277089e+01	1.4442298272e+03	4.9237192964e+20	2.6376103589e+20	2.5320715234e+00	1.7810099741e-03	4.4712801506e-07	4.9687157620e-04	4.1010113785e-03	7.1548623555e-05	8.4399130697e-01	1.4544269436e-01	5.4155758156e-04
6.5155861036e+01	1.4934838493e+03	5.8974370010e+20	3.1598733435e+20	2.5315527824e+00	1.7569350946e-03	4.7760380602e-07	5.8537755291e-04	4.0111009699e-03	7.5756913697e-05	8.4404244137e-01	1.4541291031e-01	5.3921223072e-04
8.0719180519e+01	1.5484414840e+03	7.0451607129e+20	3.7757102907e+20	2.5309617218e+00	1.7022679555e-03	5.0125325537e-07	6.9145983640e-04	3.9032388900e-03	7.9708719739e-05	8.4412892186e-01	1.4537897965e-01	5.3691198352e-04
1.0000000000e+02	1.6093034832e+03	8.3957363841e+20	4.5006865341e+20	2.5303079501e+00	1.6203743340e-03	5.1397694602e-07	8.1306710230e-04	3.7793814070e-03	8.3492454048e-05	8.4424634580e-01	1.4534140323e-01	5.3457853103e-04
