#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              259             ok                      ok                      4.4788115623e-02        6.9246943641e+02        9.4524506559e+17        4.6846688658e+17        4.6684144958e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              247             ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.1278881683e+18        5.5904790403e+17        4.6678929913e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              235             ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.3439159137e+18        6.6626232973e+17        4.6669239463e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              227             ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.5995785398e+18        7.9329892929e+17        4.6652249349e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              209             ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.9023376658e+18        9.4407090022e+17        4.6621565708e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              157             ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.2608586873e+18        1.1234131720e+18        4.6562656447e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              92              ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.6842694862e+18        1.3373426834e+18        4.6439462651e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             51              ok                      ok                      2.0059753011e-01        9.1183529459e+02        3.1818987278e+18        1.5934039895e+18        4.6202351190e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             140             ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.7656545534e+18        1.9011293282e+18        4.5828102675e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             16              ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.4554938581e+18        2.2726494774e+18        4.5359343475e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             20              ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.2844846163e+18        2.7234973374e+18        4.4893051604e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             20              ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.2991572791e+18        3.2736456634e+18        4.4519877493e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             16              ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.5567606898e+18        3.9488052821e+18        4.4276499459e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             15              ok                      ok                      7.2521222472e-01        1.0984370804e+03        9.1242721436e+18        4.7819678116e+18        4.4146349561e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             14              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.1082848194e+19        5.8150960065e+18        4.4095858800e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             14              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3535097512e+19        7.1007558234e+18        4.4102186123e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             15              ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6611201110e+19        8.7034218448e+18        4.4158491886e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             16              ok                      ok                      1.7082763938e+00        1.1563175804e+03        2.0472508654e+19        1.0700343714e+19        4.4266643133e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             18              ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.5311946478e+19        1.3182398980e+19        4.4425694175e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             18              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.1352669643e+19        1.6256053129e+19        4.4623417231e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             19              ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.8850955234e+19        2.0047522576e+19        4.4837774215e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             17              ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.8107881422e+19        2.4708871154e+19        4.5047060172e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             17              ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.9484227502e+19        3.0424308752e+19        4.5236031830e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             17              ok                      ok                      6.1758632986e+00        1.1955395013e+03        7.3412038809e+19        3.7415405959e+19        4.5396240607e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             31              ok                      ok                      7.6510480643e+00        1.2061276334e+03        9.0403383760e+19        4.5945647882e+19        4.5524303423e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             47              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.1105774120e+20        5.6325317601e+19        4.5619261692e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             62              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.3606995501e+20        6.8917022514e+19        4.5681377091e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             71              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.6623689515e+20        8.4141784157e+19        4.5710794062e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             67              ok                      ok                      1.8022455153e+01        1.2736992731e+03        2.0246348564e+20        1.0248581754e+20        4.5707343573e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             54              ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.4576697955e+20        1.2450844971e+20        4.5669699774e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             38              ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.9728268077e+20        1.5085188389e+20        4.5595534769e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             23              ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.5827659167e+20        1.8225369086e+20        4.5482578319e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             14              ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.3017578044e+20        2.1956296893e+20        4.5330471024e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             15              ok                      ok                      5.2593277089e+01        1.4442298272e+03        5.1463102485e+20        2.6376103589e+20        4.5142812937e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             14              ok                      ok                      6.5155861036e+01        1.4934838493e+03        6.1363282737e+20        3.1598733435e+20        4.4930622360e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             15              ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.2966714259e+20        3.7757102907e+20        4.4712548414e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             13              ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.6585177511e+20        4.5006865341e+20        4.4511078694e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
