#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	9.1242721436e+18	4.7819678116e+18	4.4146349561e+00	8.2265905133e-04	2.3126056900e-05	2.1799083113e-02	2.2489088310e-02	1.2066259306e-05	7.7599517512e-01	1.4021922701e-01	5.5489304944e-03
8.9843853723e-01	1.1190466724e+03	1.1082848194e+19	5.8150960065e+18	4.4095858800e+00	8.3414577125e-04	2.2327806910e-05	2.2229176748e-02	2.2007561019e-02	1.3365446316e-05	7.7623230966e-01	1.4005881301e-01	5.5412843904e-03
1.1130421933e+00	1.1353343207e+03	1.3535097512e+19	7.1007558234e+18	4.4102186123e+00	8.9642066228e-04	2.2712785734e-05	2.2159521937e-02	2.2082114675e-02	1.5196418108e-05	7.7612215756e-01	1.4007891000e-01	5.5407805714e-03
1.3789067061e+00	1.1475234448e+03	1.6611201110e+19	8.7034218448e+18	4.4158491886e+00	1.0136276104e-03	2.4173679502e-05	2.1647957764e-02	2.2648212922e-02	1.7680020346e-05	7.7569438629e-01	1.4025778505e-01	5.5465070715e-03
1.7082763938e+00	1.1563175804e+03	2.0472508654e+19	1.0700343714e+19	4.4266643133e+00	1.1807614438e-03	2.6219162525e-05	2.0680844269e-02	2.3721858638e-02	2.0945975866e-05	7.7494637864e-01	1.4060121166e-01	5.5585221979e-03
2.1163202882e+00	1.1627963524e+03	2.5311946478e+19	1.3182398980e+19	4.4425694175e+00	1.3830896588e-03	2.8107027497e-05	1.9270389365e-02	2.5289996954e-02	2.5115681189e-05	7.7390109221e-01	1.4110646379e-01	5.5765224866e-03
2.6218307404e+00	1.1681705639e+03	3.1352669643e+19	1.6256053129e+19	4.4623417231e+00	1.6017319221e-03	2.9188160632e-05	1.7527613062e-02	2.7230391751e-02	3.0288238761e-05	7.7264280707e-01	1.4173426679e-01	5.5988535406e-03
3.2480888972e+00	1.1735022134e+03	3.8850955234e+19	2.0047522576e+19	4.4837774215e+00	1.8221644111e-03	2.9228088499e-05	1.5643103223e-02	2.9329648847e-02	3.6540616060e-05	7.7129910398e-01	1.4241539423e-01	5.6227262040e-03
4.0239369086e+00	1.1795462531e+03	4.8107881422e+19	2.4708871154e+19	4.5047060172e+00	2.0372230118e-03	2.8388947370e-05	1.3805734582e-02	3.1377781485e-02	4.3939901746e-05	7.6998744559e-01	1.4308028132e-01	5.6453845721e-03
4.9851062446e+00	1.1867805393e+03	5.9484227502e+19	3.0424308752e+19	4.5236031830e+00	2.2449679985e-03	2.7003422119e-05	1.2145984386e-02	3.3228837439e-02	5.2549824508e-05	7.6878706060e-01	1.4368016467e-01	5.6648904425e-03
6.1758632986e+00	1.1955395013e+03	7.3412038809e+19	3.7415405959e+19	4.5396240607e+00	2.4458199957e-03	2.5402598596e-05	1.0733886232e-02	3.4803074942e-02	6.2417888821e-05	7.6773879464e-01	1.4418934030e-01	5.6801561296e-03
7.6510480643e+00	1.2061276334e+03	9.0403383760e+19	4.5945647882e+19	4.5524303423e+00	2.6410304230e-03	2.3853369743e-05	9.5993621227e-03	3.6067543221e-02	7.3550664287e-05	7.6685892390e-01	1.4459608281e-01	5.6907114621e-03
9.4785997765e+00	1.2188696245e+03	1.1105774120e+20	5.6325317601e+19	4.5619261692e+00	2.8323550261e-03	2.2551162598e-05	8.7495042727e-03	3.7013691979e-02	8.5890050428e-05	7.6614986682e-01	1.4489763454e-01	5.6964300485e-03
1.1742685835e+01	1.2341207466e+03	1.3606995501e+20	6.8917022514e+19	4.5681377091e+00	3.0219526172e-03	2.1632589943e-05	8.1815876752e-03	3.7644326177e-02	9.9297748466e-05	7.6560796082e-01	1.4509466774e-01	5.6973692843e-03
1.4547578108e+01	1.2522634310e+03	1.6623689515e+20	8.4141784157e+19	4.5710794062e+00	3.2119838297e-03	2.1190506327e-05	7.8919218474e-03	3.7962672728e-02	1.1355018084e-04	7.6522939496e-01	1.4518835807e-01	5.6936336276e-03
1.8022455153e+01	1.2736992731e+03	2.0246348564e+20	1.0248581754e+20	4.5707343573e+00	3.4040953906e-03	2.1291770086e-05	7.8830040099e-03	3.7966238816e-02	1.2834703278e-04	7.6501399953e-01	1.4517741321e-01	5.6852860151e-03
2.2327351488e+01	1.2988383432e+03	2.4576697955e+20	1.2450844971e+20	4.5669699774e+00	3.5980437027e-03	2.1979320709e-05	8.1660257349e-03	3.7642281825e-02	1.4333603168e-04	7.6496900590e-01	1.4505757679e-01	5.6722821331e-03
2.7660527949e+01	1.3280867513e+03	2.9728268077e+20	1.5085188389e+20	4.5595534769e+00	3.7900815683e-03	2.3262477804e-05	8.7602010806e-03	3.6968703497e-02	1.5815264845e-04	7.6511011752e-01	1.4482200819e-01	5.6544620975e-03
3.4267602534e+01	1.3618337913e+03	3.5827659167e+20	1.8225369086e+20	4.5482578319e+00	3.9711636571e-03	2.5086493531e-05	9.6866709381e-03	3.5921709961e-02	1.7246886001e-04	7.6545910403e-01	1.4446359931e-01	5.6316211732e-03
4.2452862274e+01	1.4004402986e+03	4.3017578044e+20	2.1956296893e+20	4.5330471024e+00	4.1249119101e-03	2.7275407818e-05	1.0954283721e-02	3.4492396445e-02	1.8604162990e-04	7.6603714670e-01	1.4398021356e-01	5.6036927468e-03
5.2593277089e+01	1.4442298272e+03	5.1463102485e+20	2.6376103589e+20	4.5142812937e+00	4.2258641919e-03	2.9459588083e-05	1.2536156213e-02	3.2710406778e-02	1.9875055994e-04	7.6685386564e-01	1.4338407472e-01	5.5710221122e-03
6.5155861036e+01	1.4934838493e+03	6.1363282737e+20	3.1598733435e+20	4.4930622360e+00	4.2404327910e-03	3.1053535304e-05	1.4346969035e-02	3.0671788404e-02	2.1061567360e-04	7.6789099861e-01	1.4270999488e-01	5.5346566931e-03
8.0719180519e+01	1.5484414840e+03	7.2966714259e+20	3.7757102907e+20	4.4712548414e+00	4.1332850948e-03	3.1363583969e-05	1.6234494809e-02	2.8545775897e-02	2.2179269633e-04	7.6909424200e-01	1.4201752287e-01	5.4963397830e-03
1.0000000000e+02	1.6093034832e+03	8.6585177511e+20	4.5006865341e+20	4.4511078694e+00	3.8841317705e-03	2.9911082010e-05	1.8012301410e-02	2.6538949889e-02	2.3254247426e-04	7.7037489466e-01	1.4137762740e-01	5.4578656822e-03
