#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
92              1061            ok                      ok                      3.6152599901e-02        6.6815407238e+02        7.6707409757e+17        3.9190394250e+17        3.1348135627e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
93              942             ok                      ok                      4.4788115623e-02        6.9246943641e+02        8.7418287637e+17        4.6846688658e+17        2.9886666272e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              963             ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.0369772976e+18        5.5904790403e+17        2.9708061138e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              1015            ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.2345379514e+18        6.6626232973e+17        2.9676540295e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              1081            ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.4684014709e+18        7.9329892929e+17        2.9645721619e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              1039            ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.7450445371e+18        9.4407090022e+17        2.9604381043e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              777             ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.0726957757e+18        1.1234131720e+18        2.9549499380e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              555             ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.4605421941e+18        1.3373426834e+18        2.9467424283e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             444             ok                      ok                      2.0059753011e-01        9.1183529459e+02        2.9183514613e+18        1.5934039895e+18        2.9333625493e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             402             ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.4537818542e+18        1.9011293282e+18        2.9096267875e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             394             ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.0913392624e+18        2.2726494774e+18        2.8832817031e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             392             ok                      ok                      3.8141287483e-01        1.0143436415e+03        4.8769935863e+18        2.7234973374e+18        2.8680009083e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             370             ok                      ok                      4.7251826936e-01        1.0454509269e+03        5.8457085371e+18        3.2736456634e+18        2.8599573893e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             337             ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.0386123859e+18        3.9488052821e+18        2.8547982289e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             307             ok                      ok                      7.2521222472e-01        1.0984370804e+03        8.5126794873e+18        4.7819678116e+18        2.8511083916e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             286             ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.0342938964e+19        5.8150960065e+18        2.8486636297e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             274             ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.2624508592e+19        7.1007558234e+18        2.8475017638e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             271             ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.5474453217e+19        8.7034218448e+18        2.8476026027e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             272             ok                      ok                      1.7082763938e+00        1.1563175804e+03        1.9033157605e+19        1.0700343714e+19        2.8488344808e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             275             ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.3465987626e+19        1.3182398980e+19        2.8510083251e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             277             ok                      ok                      2.6218307404e+00        1.1681705639e+03        2.8967323893e+19        1.6256053129e+19        2.8539565950e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             276             ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.5768529866e+19        2.0047522576e+19        2.8575541896e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             273             ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.4148863594e+19        2.4708871154e+19        2.8616777128e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             268             ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.4445917925e+19        3.0424308752e+19        2.8661485863e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             262             ok                      ok                      6.1758632986e+00        1.1955395013e+03        6.7062706780e+19        3.7415405959e+19        2.8706795312e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             256             ok                      ok                      7.6510480643e+00        1.2061276334e+03        8.2472008369e+19        4.5945647882e+19        2.8748572673e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             250             ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.0122082700e+20        5.6325317601e+19        2.8781957749e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             243             ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.2393689699e+20        6.8917022514e+19        2.8802369203e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             235             ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.5133702608e+20        8.4141784157e+19        2.8806306737e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             226             ok                      ok                      1.8022455153e+01        1.2736992731e+03        1.8423713795e+20        1.0248581754e+20        2.8791713619e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             215             ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.2356630377e+20        1.2450844971e+20        2.8758195144e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             203             ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.7038888901e+20        1.5085188389e+20        2.8707290873e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             190             ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.2593573988e+20        1.8225369086e+20        2.8642423409e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             177             ok                      ok                      4.2452862274e+01        1.4004402986e+03        3.9163525947e+20        2.1956296893e+20        2.8567800435e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             163             ok                      ok                      5.2593277089e+01        1.4442298272e+03        4.6913676515e+20        2.6376103589e+20        2.8486752564e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             149             ok                      ok                      6.5155861036e+01        1.4934838493e+03        5.6033697977e+20        3.1598733435e+20        2.8401006072e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             135             ok                      ok                      8.0719180519e+01        1.5484414840e+03        6.6743346103e+20        3.7757102907e+20        2.8311535468e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             123             ok                      ok                      1.0000000000e+02        1.6093034832e+03        7.9301009852e+20        4.5006865341e+20        2.8219808920e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
