#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              8               ok                      ok                      4.4788115623e-02        6.9246943641e+02        8.6960988062e+17        4.6846688658e+17        2.3306272923e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              8               ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.0377533206e+18        5.5904790403e+17        2.3306248271e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              8               ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.2367711353e+18        6.6626232973e+17        2.3306193162e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              9               ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.4725786688e+18        7.9329892929e+17        2.3306062044e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              10              ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.7524328635e+18        9.4407090022e+17        2.3305801289e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              10              ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.0853002838e+18        1.1234131720e+18        2.3305388674e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              10              ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.4823399633e+18        1.3373426834e+18        2.3304823297e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             9               ok                      ok                      2.0059753011e-01        9.1183529459e+02        2.9575409290e+18        1.5934039895e+18        2.3304088738e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             9               ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.5285755102e+18        1.9011293282e+18        2.3303170631e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             7               ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.2179415414e+18        2.2726494774e+18        2.3302116009e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             7               ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.0544631049e+18        2.7234973374e+18        2.3301041649e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             7               ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.0752177495e+18        3.2736456634e+18        2.3300081410e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             8               ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.3279455172e+18        3.9488052821e+18        2.3299348350e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             8               ok                      ok                      7.2521222472e-01        1.0984370804e+03        8.8739125544e+18        4.7819678116e+18        2.3298918334e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             8               ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.0791047494e+19        5.8150960065e+18        2.3298822773e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             8               ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3176966772e+19        7.1007558234e+18        2.3299045769e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             8               ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6151387379e+19        8.7034218448e+18        2.3299524674e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             7               ok                      ok                      1.7082763938e+00        1.1563175804e+03        1.9857717577e+19        1.0700343714e+19        2.3300157772e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             6               ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.4464625274e+19        1.3182398980e+19        2.3300829322e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             6               ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.0169679133e+19        1.6256053129e+19        2.3301444427e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             6               ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.7207098428e+19        2.0047522576e+19        2.3301954711e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             6               ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.5859089709e+19        2.4708871154e+19        2.3302353540e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             6               ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.6467543678e+19        3.0424308752e+19        2.3302656785e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             6               ok                      ok                      6.1758632986e+00        1.1955395013e+03        6.9443708602e+19        3.7415405959e+19        2.3302885770e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             6               ok                      ok                      7.6510480643e+00        1.2061276334e+03        8.5276635709e+19        4.5945647882e+19        2.3303059306e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             6               ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.0454223877e+20        5.6325317601e+19        2.3303191754e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             6               ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.2791354820e+20        6.8917022514e+19        2.3303293327e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             6               ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.5617201068e+20        8.4141784157e+19        2.3303370863e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             6               ok                      ok                      1.8022455153e+01        1.2736992731e+03        1.9022006664e+20        1.0248581754e+20        2.3303428512e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             6               ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.3109583845e+20        1.2450844971e+20        2.3303468191e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             6               ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.7999123753e+20        1.5085188389e+20        2.3303489797e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             6               ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.3827512338e+20        1.8225369086e+20        2.3303491247e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             6               ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.0752325711e+20        2.1956296893e+20        2.3303468439e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             6               ok                      ok                      5.2593277089e+01        1.4442298272e+03        4.8955664820e+20        2.6376103589e+20        2.3303415253e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             5               ok                      ok                      6.5155861036e+01        1.4934838493e+03        5.8648955517e+20        3.1598733435e+20        2.3303323636e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             5               ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.0078801855e+20        3.7757102907e+20        2.3303184000e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             5               ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.3533957191e+20        4.5006865341e+20        2.3302984671e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
