#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	8.8739125544e+18	4.7819678116e+18	2.3298918334e+00	3.0072609011e-04	3.4119192625e-08	9.6753168488e-05	3.6315390062e-04	1.4110825957e-06	8.5337528632e-01	1.4544704475e-01	5.7059206188e-05
8.9843853723e-01	1.1190466724e+03	1.0791047494e+19	5.8150960065e+18	2.3298822773e+00	2.9964579756e-04	3.2376358087e-08	9.8647969764e-05	3.6125818997e-04	1.5623359055e-06	8.5337673749e-01	1.4544644787e-01	5.6982970155e-05
1.1130421933e+00	1.1353343207e+03	1.3176966772e+19	7.1007558234e+18	2.3299045769e+00	3.0458457671e-04	2.9737433176e-08	9.3886844494e-05	3.6602517648e-04	1.7751476743e-06	8.5337008167e-01	1.4544784075e-01	5.6876841006e-05
1.3789067061e+00	1.1475234448e+03	1.6151387379e+19	8.7034218448e+18	2.3299524674e+00	3.1445589736e-04	2.6379895517e-08	8.3773361526e-05	3.7615052470e-04	2.0632605270e-06	8.5335681246e-01	1.4545083141e-01	5.6733836812e-05
1.7082763938e+00	1.1563175804e+03	1.9857717577e+19	1.0700343714e+19	2.3300157772e+00	3.2722295462e-04	2.2485499201e-08	7.0472656955e-05	3.8946665519e-04	2.4411755904e-06	8.5333962877e-01	1.4545478561e-01	5.6546457149e-05
2.1163202882e+00	1.1627963524e+03	2.4464625274e+19	1.3182398980e+19	2.3300829322e+00	3.4050858812e-04	1.8388621126e-08	5.6464346983e-05	4.0349372940e-04	2.9220554956e-06	8.5332165914e-01	1.4545897481e-01	5.6307795615e-05
2.6218307404e+00	1.1681705639e+03	3.0169679133e+19	1.6256053129e+19	2.3301444427e+00	3.5239885619e-04	1.4516370979e-08	4.3757770432e-05	4.1621607383e-04	3.5160536843e-06	8.5330541654e-01	1.4546281625e-01	5.6012486458e-05
3.2480888972e+00	1.1735022134e+03	3.7207098428e+19	2.0047522576e+19	2.3301954711e+00	3.6195926482e-04	1.1198664930e-08	3.3380399365e-05	4.2660711696e-04	4.2303259396e-06	8.5329213870e-01	1.4546600204e-01	5.5656784721e-05
4.0239369086e+00	1.1795462531e+03	4.5859089709e+19	2.4708871154e+19	2.3302353540e+00	3.6914704274e-04	8.5594234124e-09	2.5456741229e-05	4.3454160687e-04	5.0704221032e-06	8.5328189763e-01	1.4546849175e-01	5.5237871484e-05
4.9851062446e+00	1.1867805393e+03	5.6467543678e+19	3.0424308752e+19	2.3302656785e+00	3.7438182951e-04	6.5584862211e-09	1.9633396843e-05	4.4037317148e-04	6.0409485002e-06	8.5327416041e-01	1.4547038473e-01	5.4753470875e-05
6.1758632986e+00	1.1955395013e+03	6.9443708602e+19	3.7415405959e+19	2.3302885770e+00	3.7818375720e-04	5.0847357247e-09	1.5443330023e-05	4.4456934859e-04	7.1440898927e-06	8.5326826182e-01	1.4547181413e-01	5.4202538625e-05
7.6510480643e+00	1.2061276334e+03	8.5276635709e+19	4.5945647882e+19	2.3303059306e+00	3.8100740084e-04	4.0189886008e-09	1.2474327923e-05	4.4754282477e-04	8.3768940990e-06	8.5326362230e-01	1.4547289742e-01	5.3586593913e-05
9.4785997765e+00	1.2188696245e+03	1.0454223877e+20	5.6325317601e+19	2.3303191754e+00	3.8319772898e-04	3.2592940739e-09	1.0409512202e-05	4.4961083876e-04	9.7289349740e-06	8.5325980505e-01	1.4547372423e-01	5.2910879811e-05
1.1742685835e+01	1.2341207466e+03	1.2791354820e+20	6.8917022514e+19	2.3303293327e+00	3.8498909187e-04	2.7265646098e-09	9.0210535844e-06	4.5100145723e-04	1.1181103767e-05	8.5325651526e-01	1.4547435831e-01	5.2184966133e-05
1.4547578108e+01	1.2522634310e+03	1.5617201068e+20	8.4141784157e+19	2.3303370863e+00	3.8651580414e-04	2.3628691643e-09	8.1540559565e-06	4.5186969605e-04	1.2705745226e-05	8.5325358412e-01	1.4547484235e-01	5.1422680596e-05
1.8022455153e+01	1.2736992731e+03	1.9022006664e+20	1.0248581754e+20	2.3303428512e+00	3.8782799136e-04	2.1276391540e-09	7.7116608265e-06	4.5231241375e-04	1.4268327476e-05	8.5325094686e-01	1.4547520225e-01	5.0641271405e-05
2.2327351488e+01	1.2988383432e+03	2.3109583845e+20	1.2450844971e+20	2.3303468191e+00	3.8891249596e-04	1.9938151036e-09	7.6441226996e-06	4.5237921558e-04	1.5830670344e-05	8.5324861583e-01	1.4547544998e-01	4.9859787342e-05
2.7660527949e+01	1.3280867513e+03	2.7999123753e+20	1.5085188389e+20	2.3303489797e+00	3.8971729284e-04	1.9446242893e-09	7.9422460188e-06	4.5207896539e-04	1.7355360759e-05	8.5324664962e-01	1.4547558490e-01	4.9096859166e-05
3.4267602534e+01	1.3618337913e+03	3.3827512338e+20	1.8225369086e+20	2.3303491247e+00	3.9017398642e-04	1.9710666844e-09	8.6346989103e-06	4.5138237101e-04	1.8810571551e-05	8.5324512280e-01	1.4547559398e-01	4.8368271249e-05
4.2452862274e+01	1.4004402986e+03	4.0752325711e+20	2.1956296893e+20	2.3303468439e+00	3.9020960688e-04	2.0698886612e-09	9.7881339583e-06	4.5022168187e-04	2.0174288819e-05	8.5324410323e-01	1.4547545163e-01	4.7684816370e-05
5.2593277089e+01	1.4442298272e+03	4.8955664820e+20	2.6376103589e+20	2.3303415253e+00	3.8973862932e-04	2.2416454022e-09	1.1508193927e-05	4.4848936930e-04	2.1437069048e-05	8.5324364239e-01	1.4547511963e-01	4.7050866361e-05
6.5155861036e+01	1.4934838493e+03	5.8648955517e+20	3.1598733435e+20	2.3303323636e+00	3.8863335452e-04	2.4883446417e-09	1.3938091377e-05	4.4603918698e-04	2.2602861125e-05	8.5324377590e-01	1.4547454705e-01	4.6463881736e-05
8.0719180519e+01	1.5484414840e+03	7.0078801855e+20	3.7757102907e+20	2.3303184000e+00	3.8669615962e-04	2.8103459990e-09	1.7250128108e-05	4.4269305424e-04	2.3687965608e-05	8.5324449630e-01	1.4547367545e-01	4.5914812190e-05
1.0000000000e+02	1.6093034832e+03	8.3533957191e+20	4.5006865341e+20	2.3302984671e+00	3.8367819330e-04	3.2028686458e-09	2.1625940941e-05	4.3826044129e-04	2.4718646752e-05	8.5324565466e-01	1.4547243113e-01	4.5389119304e-05
