#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	8.9005788094e+18	4.7819678116e+18	2.5470364389e+00	1.1931575677e-03	3.3700202529e-06	2.3856631085e-03	2.1928982271e-03	4.4086329574e-06	8.4523390029e-01	1.4489867702e-01	5.7321586741e-04
8.9843853723e-01	1.1190466724e+03	1.0822005814e+19	5.8150960065e+18	2.5466804804e+00	1.2135798596e-03	3.2705076059e-06	2.4369708354e-03	2.1410423334e-03	4.8830422687e-06	8.4523209700e-01	1.4487841672e-01	5.7289057889e-04
1.1130421933e+00	1.1353343207e+03	1.3215586369e+19	7.1007558234e+18	2.5468618832e+00	1.2679835346e-03	3.1918491558e-06	2.3974021275e-03	2.1809730848e-03	5.5512832532e-06	8.4516281846e-01	1.4488875637e-01	5.7259078895e-04
1.3789067061e+00	1.1475234448e+03	1.6202509512e+19	8.7034218448e+18	2.5475096064e+00	1.3571273020e-03	3.1265940923e-06	2.2781631261e-03	2.3014607159e-03	6.4572681618e-06	8.4502964942e-01	1.4492558045e-01	5.7227898566e-04
1.7082763938e+00	1.1563175804e+03	1.9928160533e+19	1.0700343714e+19	2.5485494654e+00	1.4747254307e-03	3.0385467538e-06	2.0920453823e-03	2.4895264869e-03	7.6479306252e-06	8.4484373656e-01	1.4498473761e-01	5.7191543775e-04
2.1163202882e+00	1.1627963524e+03	2.4563465728e+19	1.3182398980e+19	2.5498743100e+00	1.6087876034e-03	2.8888885796e-06	1.8583860935e-03	2.7257105733e-03	9.1668642038e-06	8.4462400465e-01	1.4506010899e-01	5.7145396259e-04
2.6218307404e+00	1.1681705639e+03	3.0308120645e+19	1.6256053129e+19	2.5513346886e+00	1.7454408789e-03	2.6623034519e-06	1.6033359040e-03	2.9835889746e-03	1.1049232002e-05	8.4439371298e-01	1.4514321559e-01	5.7084286401e-04
3.2480888972e+00	1.1735022134e+03	3.7398109717e+19	2.0047522576e+19	2.5527747365e+00	1.8735307894e-03	2.3759617610e-06	1.3536226431e-03	3.2361981925e-03	1.3321886871e-05	8.4417360284e-01	1.4522512069e-01	5.7003282646e-04
4.0239369086e+00	1.1795462531e+03	4.6117221861e+19	2.4708871154e+19	2.5540758148e+00	1.9870980156e-03	2.0655594882e-06	1.1287923796e-03	3.4636708226e-03	1.6007851434e-05	8.4397676848e-01	1.4529915232e-01	5.6898512787e-04
4.9851062446e+00	1.1867805393e+03	5.6809130342e+19	3.0424308752e+19	2.5551771495e+00	2.0848599008e-03	1.7656640543e-06	9.3862663749e-04	3.6561281185e-03	1.9128536050e-05	8.4380806729e-01	1.4536179203e-01	5.6767480375e-04
6.1758632986e+00	1.1955395013e+03	6.9887271180e+19	3.7415405959e+19	2.5560607669e+00	2.1685691625e-03	1.4996606066e-06	7.8538108643e-04	3.8112240300e-03	2.2699055499e-05	8.4366665738e-01	1.4541207648e-01	5.6609002021e-04
7.6510480643e+00	1.2061276334e+03	8.5843331603e+19	4.5945647882e+19	2.5567354020e+00	2.2416784167e-03	1.2792185931e-06	6.6716315226e-04	3.9308820433e-03	2.6719238609e-05	8.4354845813e-01	1.4545043699e-01	5.6423216896e-04
9.4785997765e+00	1.2188696245e+03	1.0525623977e+20	5.6325317601e+19	2.5572182177e+00	2.3083110246e-03	1.1071831222e-06	5.8027251480e-04	4.0188178982e-03	3.1165331926e-05	8.4344816674e-01	1.4547788236e-01	5.6211679586e-04
1.1742685835e+01	1.2341207466e+03	1.2880228030e+20	6.8917022514e+19	2.5575292528e+00	2.3726283515e-03	9.8134587751e-07	5.2073385714e-04	4.0790197928e-03	3.5984765868e-05	8.4336029020e-01	1.4549560444e-01	5.5977410864e-04
1.4547578108e+01	1.2522634310e+03	1.5726616727e+20	8.4141784157e+19	2.5576855417e+00	2.4381371787e-03	8.9741063351e-07	4.8520825067e-04	4.1148909260e-03	4.1094907075e-05	8.4328030056e-01	1.4550449655e-01	5.5724852879e-04
1.8022455153e+01	1.2736992731e+03	1.9155320866e+20	1.0248581754e+20	2.5576977830e+00	2.5070851639e-03	8.5094304002e-07	4.7149495157e-04	4.1286430450e-03	4.6386751712e-05	8.4320529477e-01	1.4550519003e-01	5.5459602031e-04
2.2327351488e+01	1.2988383432e+03	2.3270348554e+20	1.2450844971e+20	2.5575706986e+00	2.5797964708e-03	8.3826251790e-07	4.7875206002e-04	4.1211295177e-03	5.1734253264e-05	8.4313473102e-01	1.4549794079e-01	5.5187919214e-04
2.7660527949e+01	1.3280867513e+03	2.8190931437e+20	1.5085188389e+20	2.5573033916e+00	2.6538818040e-03	8.5633695481e-07	5.0746960291e-04	4.0918334687e-03	5.7008641346e-05	8.4307111306e-01	1.4548275878e-01	5.4916006641e-04
3.4267602534e+01	1.3618337913e+03	3.4053788005e+20	1.8225369086e+20	2.5568935655e+00	2.7235241617e-03	9.0186373209e-07	5.5921428120e-04	4.0392045189e-03	6.2095494051e-05	8.4302059892e-01	1.4545943191e-01	5.4649178706e-04
4.2452862274e+01	1.4004402986e+03	4.1016084369e+20	2.1956296893e+20	2.5563402800e+00	2.7792110688e-03	9.6959144564e-07	6.3601700371e-04	3.9611699167e-03	6.6911049137e-05	8.4299286987e-01	1.4542796809e-01	5.4391058195e-04
5.2593277089e+01	1.4442298272e+03	4.9259313221e+20	2.6376103589e+20	2.5556494763e+00	2.8087644501e-03	1.0506057613e-06	7.3942244456e-04	3.8561962159e-03	7.1414177184e-05	8.4299989569e-01	1.4538866013e-01	5.4142998620e-04
6.5155861036e+01	1.4934838493e+03	5.8994187861e+20	3.1598733435e+20	2.5548364459e+00	2.8003935669e-03	1.1319179587e-06	8.6938118498e-04	3.7243070235e-03	7.5611418967e-05	8.4305253625e-01	1.4534242551e-01	5.3903740350e-04
8.0719180519e+01	1.5484414840e+03	7.0466618999e+20	3.7757102907e+20	2.5539262893e+00	2.7471316966e-03	1.1988033811e-06	1.0235413218e-03	3.5678753300e-03	7.9554747251e-05	8.4315613595e-01	1.4529060576e-01	5.3669303272e-04
1.0000000000e+02	1.6093034832e+03	8.3964724070e+20	4.5006865341e+20	2.5529461741e+00	2.6501233563e-03	1.2391960588e-06	1.1972607516e-03	3.3914269300e-03	8.3333814013e-05	8.4330737069e-01	1.4523488507e-01	5.3432987767e-04
