#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              8               ok                      ok                      4.4788115623e-02        6.9246943641e+02        8.7702076814e+17        4.6846688658e+17        2.5618550494e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              8               ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.0465861393e+18        5.5904790403e+17        2.5618254065e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              8               ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.2472825482e+18        6.6626232973e+17        2.5617878350e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              8               ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.4850615136e+18        7.9329892929e+17        2.5617169755e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              8               ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.7671973163e+18        9.4407090022e+17        2.5615568641e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              8               ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.1026198907e+18        1.1234131720e+18        2.5612078394e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              8               ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.5023417823e+18        1.3373426834e+18        2.5605159541e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             9               ok                      ok                      2.0059753011e-01        9.1183529459e+02        2.9800314531e+18        1.5934039895e+18        2.5592842179e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             10              ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.5528598338e+18        1.9011293282e+18        2.5573490066e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             13              ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.2429330842e+18        2.2726494774e+18        2.5548024117e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             15              ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.0792406403e+18        2.7234973374e+18        2.5520863241e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             17              ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.0995990485e+18        3.2736456634e+18        2.5497242947e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             16              ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.3526799275e+18        3.9488052821e+18        2.5480236767e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             16              ok                      ok                      7.2521222472e-01        1.0984370804e+03        8.9005788094e+18        4.7819678116e+18        2.5470364389e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             15              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.0822005814e+19        5.8150960065e+18        2.5466804804e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             13              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3215586369e+19        7.1007558234e+18        2.5468618832e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             14              ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6202509512e+19        8.7034218448e+18        2.5475096064e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             14              ok                      ok                      1.7082763938e+00        1.1563175804e+03        1.9928160533e+19        1.0700343714e+19        2.5485494654e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             14              ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.4563465728e+19        1.3182398980e+19        2.5498743100e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             12              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.0308120645e+19        1.6256053129e+19        2.5513346886e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             12              ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.7398109717e+19        2.0047522576e+19        2.5527747365e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             11              ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.6117221861e+19        2.4708871154e+19        2.5540758148e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             10              ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.6809130342e+19        3.0424308752e+19        2.5551771495e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             10              ok                      ok                      6.1758632986e+00        1.1955395013e+03        6.9887271180e+19        3.7415405959e+19        2.5560607669e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             9               ok                      ok                      7.6510480643e+00        1.2061276334e+03        8.5843331603e+19        4.5945647882e+19        2.5567354020e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             10              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.0525623977e+20        5.6325317601e+19        2.5572182177e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             11              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.2880228030e+20        6.8917022514e+19        2.5575292528e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             11              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.5726616727e+20        8.4141784157e+19        2.5576855417e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             11              ok                      ok                      1.8022455153e+01        1.2736992731e+03        1.9155320866e+20        1.0248581754e+20        2.5576977830e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             10              ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.3270348554e+20        1.2450844971e+20        2.5575706986e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             9               ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.8190931437e+20        1.5085188389e+20        2.5573033916e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             8               ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.4053788005e+20        1.8225369086e+20        2.5568935655e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             8               ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.1016084369e+20        2.1956296893e+20        2.5563402800e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             8               ok                      ok                      5.2593277089e+01        1.4442298272e+03        4.9259313221e+20        2.6376103589e+20        2.5556494763e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             7               ok                      ok                      6.5155861036e+01        1.4934838493e+03        5.8994187861e+20        3.1598733435e+20        2.5548364459e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             8               ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.0466618999e+20        3.7757102907e+20        2.5539262893e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             9               ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.3964724070e+20        4.5006865341e+20        2.5529461741e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
