#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              32              ok                      ok                      4.4788115623e-02        6.9246943641e+02        9.2588263796e+17        4.6846688658e+17        3.1657796878e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              31              ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.0972273474e+18        5.5904790403e+17        3.1437734272e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              30              ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.3004003671e+18        6.6626232973e+17        3.1263347923e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              29              ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.5397113945e+18        7.9329892929e+17        3.1088950595e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              29              ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.8224481149e+18        9.4407090022e+17        3.0921036101e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              28              ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.1579368708e+18        1.1234131720e+18        3.0768235798e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              28              ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.5571745065e+18        1.3373426834e+18        3.0628183060e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             26              ok                      ok                      2.0059753011e-01        9.1183529459e+02        3.0290762205e+18        1.5934039895e+18        3.0450041345e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             34              ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.5820037935e+18        1.9011293282e+18        3.0179893817e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             39              ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.2556077532e+18        2.2726494774e+18        2.9993867767e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             42              ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.0863451065e+18        2.7234973374e+18        2.9914529457e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             44              ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.1053753183e+18        3.2736456634e+18        2.9873352927e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             45              ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.3581335804e+18        3.9488052821e+18        2.9847308833e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             46              ok                      ok                      7.2521222472e-01        1.0984370804e+03        8.9056349849e+18        4.7819678116e+18        2.9830564912e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             46              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.0826364294e+19        5.8150960065e+18        2.9821464788e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             46              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3218993296e+19        7.1007558234e+18        2.9819273173e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             45              ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6204819493e+19        8.7034218448e+18        2.9823417858e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             44              ok                      ok                      1.7082763938e+00        1.1563175804e+03        1.9929316063e+19        1.0700343714e+19        2.9833069518e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             42              ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.4563799997e+19        1.3182398980e+19        2.9847252686e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             40              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.0309087014e+19        1.6256053129e+19        2.9864895779e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             38              ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.7403570274e+19        2.0047522576e+19        2.9885161447e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             36              ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.6134958849e+19        2.4708871154e+19        2.9907525889e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             34              ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.6852174714e+19        3.0424308752e+19        2.9931577261e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             33              ok                      ok                      6.1758632986e+00        1.1955395013e+03        6.9974214775e+19        3.7415405959e+19        2.9956485462e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             31              ok                      ok                      7.6510480643e+00        1.2061276334e+03        8.5996872384e+19        4.5945647882e+19        2.9980683371e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             30              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.0549767409e+20        5.6325317601e+19        3.0001468205e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             29              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.2914360447e+20        6.8917022514e+19        3.0015782752e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             28              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.5770028182e+20        8.4141784157e+19        3.0020920568e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             28              ok                      ok                      1.8022455153e+01        1.2736992731e+03        1.9204560549e+20        1.0248581754e+20        3.0015382709e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             28              ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.3319021897e+20        1.2450844971e+20        2.9999552918e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             28              ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.8230219126e+20        1.5085188389e+20        2.9975522147e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             29              ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.4073515722e+20        1.8225369086e+20        2.9946349534e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             30              ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.1005739635e+20        2.1956296893e+20        2.9914988660e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             30              ok                      ok                      5.2593277089e+01        1.4442298272e+03        4.9207928228e+20        2.6376103589e+20        2.9883238330e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             31              ok                      ok                      6.5155861036e+01        1.4934838493e+03        5.8888882805e+20        3.1598733435e+20        2.9851549122e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             32              ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.0291219364e+20        3.7757102907e+20        2.9819864963e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             32              ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.3698380022e+20        4.5006865341e+20        2.9788011716e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
