#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              7               ok                      ok                      4.4788115623e-02        6.9246943641e+02        8.6982547773e+17        4.6846688658e+17        2.3379884307e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              7               ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.0380110687e+18        5.5904790403e+17        2.3379870048e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              6               ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.2370801624e+18        6.6626232973e+17        2.3379849752e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              6               ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.4729523688e+18        7.9329892929e+17        2.3379809457e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              6               ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.7528900922e+18        9.4407090022e+17        2.3379714713e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              6               ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.0858610768e+18        1.1234131720e+18        2.3379488268e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              7               ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.4830154742e+18        1.3373426834e+18        2.3378995740e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             6               ok                      ok                      2.0059753011e-01        9.1183529459e+02        2.9583237799e+18        1.5934039895e+18        2.3378084898e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             8               ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.5294362202e+18        1.9011293282e+18        2.3376678750e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             8               ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.2188332652e+18        2.2726494774e+18        2.3374861059e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             8               ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.0553433939e+18        2.7234973374e+18        2.3372912882e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             8               ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.0760766541e+18        3.2736456634e+18        2.3371183616e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             8               ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.3288120968e+18        3.9488052821e+18        2.3369907887e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             8               ok                      ok                      7.2521222472e-01        1.0984370804e+03        8.8748477749e+18        4.7819678116e+18        2.3369175839e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             7               ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.0792144199e+19        5.8150960065e+18        2.3368992035e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             7               ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3178360943e+19        7.1007558234e+18        2.3369313285e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             7               ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6153274562e+19        8.7034218448e+18        2.3370051679e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             7               ok                      ok                      1.7082763938e+00        1.1563175804e+03        1.9860363714e+19        1.0700343714e+19        2.3371070279e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             6               ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.4468361226e+19        1.3182398980e+19        2.3372198324e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             6               ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.0174881810e+19        1.6256053129e+19        2.3373276623e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             6               ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.7214175690e+19        2.0047522576e+19        2.3374203666e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             6               ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.5868484769e+19        2.4708871154e+19        2.3374946238e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             6               ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.6479754642e+19        3.0424308752e+19        2.3375516377e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             6               ok                      ok                      6.1758632986e+00        1.1955395013e+03        6.9459311314e+19        3.7415405959e+19        2.3375943191e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             6               ok                      ok                      7.6510480643e+00        1.2061276334e+03        8.5296303578e+19        4.5945647882e+19        2.3376256441e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             6               ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.0456675929e+20        5.6325317601e+19        2.3376480814e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             6               ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.2794383743e+20        6.8917022514e+19        2.3376635137e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             6               ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.5620912667e+20        8.4141784157e+19        2.3376733172e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             6               ok                      ok                      1.8022455153e+01        1.2736992731e+03        1.9026522263e+20        1.0248581754e+20        2.3376784633e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             6               ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.3115041536e+20        1.2450844971e+20        2.3376795871e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             6               ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.8005679223e+20        1.5085188389e+20        2.3376770000e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             6               ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.3835338404e+20        1.8225369086e+20        2.3376706506e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             6               ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.0761609171e+20        2.1956296893e+20        2.3376600657e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             5               ok                      ok                      5.2593277089e+01        1.4442298272e+03        4.8966598802e+20        2.6376103589e+20        2.3376443124e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             5               ok                      ok                      6.5155861036e+01        1.4934838493e+03        5.8661725449e+20        3.1598733435e+20        2.3376220198e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             5               ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.0093564717e+20        3.7757102907e+20        2.3375914790e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             5               ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.3550816426e+20        4.5006865341e+20        2.3375508329e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
