#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	8.9075565781e+18	4.7819678116e+18	2.6159600335e+00	3.5038227768e-03	1.4468007046e-05	3.4790156090e-03	1.0808553759e-03	4.3886245774e-06	8.4312564712e-01	1.4465615238e-01	5.7229638204e-04
8.9843853723e-01	1.1190466724e+03	1.0830541900e+19	5.8150960065e+18	2.6156064508e+00	3.5752947205e-03	1.3946927591e-05	3.5185118216e-03	1.0412543094e-03	4.8604683854e-06	8.4307219835e-01	1.4463662868e-01	5.7197967473e-04
1.1130421933e+00	1.1353343207e+03	1.3225894737e+19	7.1007558234e+18	2.6157701934e+00	3.6673690455e-03	1.3419217704e-05	3.4758048245e-03	1.0847652628e-03	5.5252681568e-06	8.4296790380e-01	1.4464568262e-01	5.7167912455e-04
1.3789067061e+00	1.1475234448e+03	1.6215077115e+19	8.7034218448e+18	2.6164237607e+00	3.7801610675e-03	1.2859056297e-05	3.3550004228e-03	1.2072612503e-03	6.4267642216e-06	8.4281417455e-01	1.4468182480e-01	5.7136710976e-04
1.7082763938e+00	1.1563175804e+03	1.9943906728e+19	1.0700343714e+19	2.6175296171e+00	3.9191827356e-03	1.2232533872e-05	3.1607214996e-03	1.4040883774e-03	7.6115706690e-06	8.4260757282e-01	1.4474297647e-01	5.7101247971e-04
2.1163202882e+00	1.1627963524e+03	2.4583943459e+19	1.3182398980e+19	2.6190042642e+00	4.0881078130e-03	1.1505982810e-05	2.9049188352e-03	1.6631845184e-03	9.1228387050e-06	8.4234921683e-01	1.4482451576e-01	5.7057583821e-04
2.6218307404e+00	1.1681705639e+03	3.0335723187e+19	1.6256053129e+19	2.6207066649e+00	4.2837362262e-03	1.0664459830e-05	2.6096449828e-03	1.9622659790e-03	1.0995235504e-05	8.4205056836e-01	1.4491862648e-01	5.7000926663e-04
3.2480888972e+00	1.1735022134e+03	3.7436225983e+19	2.0047522576e+19	2.6224699976e+00	4.4956720222e-03	9.7243270987e-06	2.3021091259e-03	2.2738171060e-03	1.3255171076e-05	8.4173180435e-01	1.4501613012e-01	5.6926325264e-04
4.0239369086e+00	1.1795462531e+03	4.6170326567e+19	2.4708871154e+19	2.6241530636e+00	4.7103965658e-03	8.7294398972e-06	2.0063385042e-03	2.5735198090e-03	1.5925354729e-05	8.4141478962e-01	1.4510922642e-01	5.6829535612e-04
4.9851062446e+00	1.1867805393e+03	5.6882792041e+19	3.0424308752e+19	2.6256649074e+00	4.9157185138e-03	7.7360224398e-06	1.7386221659e-03	2.8448677284e-03	1.9027040033e-05	8.4111716322e-01	1.4519283172e-01	5.6707454041e-04
6.1758632986e+00	1.1955395013e+03	6.9988118465e+19	3.7415405959e+19	2.6269573151e+00	5.1029101888e-03	6.7982545020e-06	1.5079541293e-03	3.0787273926e-03	2.2575365854e-05	8.4085050580e-01	1.4526427581e-01	5.6558229687e-04
7.6510480643e+00	1.2061276334e+03	8.5978975902e+19	4.5945647882e+19	2.6280099961e+00	5.2670949569e-03	5.9592856222e-06	1.3181770617e-03	3.2711779103e-03	2.6570406685e-05	8.4062080326e-01	1.4532250508e-01	5.6381392447e-04
9.4785997765e+00	1.2188696245e+03	1.0543521366e+20	5.6325317601e+19	2.6288220968e+00	5.4070449752e-03	5.2471152203e-06	1.1697965337e-03	3.4216810739e-03	3.0988884951e-05	8.4042940801e-01	1.4536739030e-01	5.6178019140e-04
1.1742685835e+01	1.2341207466e+03	1.2903395742e+20	6.8917022514e+19	2.6294000336e+00	5.5242467889e-03	4.6741611378e-06	1.0613582586e-03	3.5316897381e-03	3.5778934992e-05	8.4027436564e-01	1.4539935456e-01	5.5950808106e-04
1.4547578108e+01	1.2522634310e+03	1.5756058811e+20	8.4141784157e+19	2.6297534086e+00	5.6221432579e-03	4.2411358051e-06	9.9074326774e-04	3.6033361292e-03	4.0858771090e-05	8.4015170013e-01	1.4541889693e-01	5.5703984223e-04
1.8022455153e+01	1.2736992731e+03	1.9192069542e+20	1.0248581754e+20	2.6298876152e+00	5.7051415120e-03	3.9418047421e-06	9.5620189895e-04	3.6383826572e-03	4.6120264952e-05	8.4005669436e-01	1.4542631763e-01	5.5442984016e-04
2.2327351488e+01	1.2988383432e+03	2.3315378967e+20	1.2450844971e+20	2.6298005375e+00	5.7778275242e-03	3.7672510505e-06	9.5708507896e-04	3.6374793468e-03	5.1438084047e-05	8.3998490838e-01	1.4542149925e-01	5.5173902860e-04
2.7660527949e+01	1.3280867513e+03	2.8245006263e+20	1.5085188389e+20	2.6294814329e+00	5.8441143651e-03	3.7081678793e-06	9.9418701873e-04	3.5998161726e-03	5.6683801464e-05	8.3993309107e-01	1.4540384515e-01	5.4902744615e-04
3.4267602534e+01	1.3618337913e+03	3.4117200235e+20	1.8225369086e+20	2.6289127556e+00	5.9060802510e-03	3.7546365952e-06	1.0696128547e-03	3.5232588080e-03	6.1742808283e-05	8.3990017426e-01	1.4537242770e-01	5.4634600190e-04
4.2452862274e+01	1.4004402986e+03	4.1088322918e+20	2.1956296893e+20	2.6280793641e+00	5.9625662242e-03	3.8934043101e-06	1.1860292758e-03	3.4051118526e-03	6.6530683290e-05	8.3988831430e-01	1.4532632404e-01	5.4372948523e-04
5.2593277089e+01	1.4442298272e+03	4.9338714704e+20	2.6376103589e+20	2.6269775315e+00	6.0075046343e-03	4.1027400670e-06	1.3450859567e-03	3.2437223802e-03	7.1005533681e-05	8.3990371150e-01	1.4526538987e-01	5.4119264369e-04
6.5155861036e+01	1.4934838493e+03	5.9077811731e+20	3.1598733435e+20	2.6256322324e+00	6.0297680048e-03	4.3480135765e-06	1.5452776379e-03	3.0406459022e-03	7.5173769676e-05	8.3995595351e-01	1.4519099647e-01	5.3873000271e-04
8.0719180519e+01	1.5484414840e+03	7.0550594120e+20	3.7757102907e+20	2.6241047834e+00	6.0156627007e-03	4.5823967481e-06	1.7801056774e-03	2.8024966254e-03	7.9088584101e-05	8.4005491720e-01	1.4510653697e-01	5.3631795632e-04
1.0000000000e+02	1.6093034832e+03	8.4045162079e+20	4.5006865341e+20	2.6224853243e+00	5.9547500280e-03	4.7572545826e-06	2.0380140902e-03	2.5409843623e-03	8.2842346617e-05	8.4020528400e-01	1.4501700981e-01	5.3391631110e-04
