#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              5               ok                      ok                      4.4788115623e-02        6.9246943641e+02        8.7918081163e+17        4.6846688658e+17        2.6355933940e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              5               ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.0491541302e+18        5.5904790403e+17        2.6355385791e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              6               ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.2503043141e+18        6.6626232973e+17        2.6354186545e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              6               ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.4885509548e+18        7.9329892929e+17        2.6351538980e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              7               ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.7710697643e+18        9.4407090022e+17        2.6345727666e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              7               ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.1065828360e+18        1.1234131720e+18        2.6334081088e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              7               ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.5058682043e+18        1.3373426834e+18        2.6314472164e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             8               ok                      ok                      2.0059753011e-01        9.1183529459e+02        2.9826437661e+18        1.5934039895e+18        2.6287822831e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             10              ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.5546527812e+18        1.9011293282e+18        2.6258182889e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             12              ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.2446796693e+18        2.2726494774e+18        2.6229597405e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             15              ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.0818323815e+18        2.7234973374e+18        2.6204296154e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             18              ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.1035546409e+18        3.2736456634e+18        2.6183658631e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             19              ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.3581468117e+18        3.9488052821e+18        2.6168681244e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             20              ok                      ok                      7.2521222472e-01        1.0984370804e+03        8.9075565781e+18        4.7819678116e+18        2.6159600335e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             19              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.0830541900e+19        5.8150960065e+18        2.6156064508e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             19              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3225894737e+19        7.1007558234e+18        2.6157701934e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             19              ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6215077115e+19        8.7034218448e+18        2.6164237607e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             19              ok                      ok                      1.7082763938e+00        1.1563175804e+03        1.9943906728e+19        1.0700343714e+19        2.6175296171e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             19              ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.4583943459e+19        1.3182398980e+19        2.6190042642e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             18              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.0335723187e+19        1.6256053129e+19        2.6207066649e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             16              ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.7436225983e+19        2.0047522576e+19        2.6224699976e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             15              ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.6170326567e+19        2.4708871154e+19        2.6241530636e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             13              ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.6882792041e+19        3.0424308752e+19        2.6256649074e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             12              ok                      ok                      6.1758632986e+00        1.1955395013e+03        6.9988118465e+19        3.7415405959e+19        2.6269573151e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             11              ok                      ok                      7.6510480643e+00        1.2061276334e+03        8.5978975902e+19        4.5945647882e+19        2.6280099961e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             10              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.0543521366e+20        5.6325317601e+19        2.6288220968e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             10              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.2903395742e+20        6.8917022514e+19        2.6294000336e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             10              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.5756058811e+20        8.4141784157e+19        2.6297534086e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             10              ok                      ok                      1.8022455153e+01        1.2736992731e+03        1.9192069542e+20        1.0248581754e+20        2.6298876152e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             10              ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.3315378967e+20        1.2450844971e+20        2.6298005375e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             10              ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.8245006263e+20        1.5085188389e+20        2.6294814329e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             11              ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.4117200235e+20        1.8225369086e+20        2.6289127556e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             12              ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.1088322918e+20        2.1956296893e+20        2.6280793641e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             12              ok                      ok                      5.2593277089e+01        1.4442298272e+03        4.9338714704e+20        2.6376103589e+20        2.6269775315e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             12              ok                      ok                      6.5155861036e+01        1.4934838493e+03        5.9077811731e+20        3.1598733435e+20        2.6256322324e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             12              ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.0550594120e+20        3.7757102907e+20        2.6241047834e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             11              ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.4045162079e+20        4.5006865341e+20        2.6224853243e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
