#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              160             ok                      ok                      4.4788115623e-02        6.9246943641e+02        1.1204485860e+18        4.6846688658e+17        3.8296914084e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              154             ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.3367307953e+18        5.5904790403e+17        3.8286501495e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              149             ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.5927470811e+18        6.6626232973e+17        3.8278271310e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              142             ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.8955678851e+18        7.9329892929e+17        3.8260729032e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              135             ok                      ok                      1.0550081484e-01        8.0940879669e+02        2.2518041597e+18        9.4407090022e+17        3.8192384690e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              126             ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.6628615768e+18        1.1234131720e+18        3.7954200601e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              120             ok                      ok                      1.6192068245e-01        8.7695303787e+02        3.1461330932e+18        1.3373426834e+18        3.7669092783e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             117             ok                      ok                      2.0059753011e-01        9.1183529459e+02        3.7392223542e+18        1.5934039895e+18        3.7575620925e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             112             ok                      ok                      2.4851284270e-01        9.4679050279e+02        4.4592008719e+18        1.9011293282e+18        3.7557455326e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             108             ok                      ok                      3.0787334695e-01        9.8119731920e+02        5.3298347211e+18        2.2726494774e+18        3.7551913503e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             105             ok                      ok                      3.8141287483e-01        1.0143436415e+03        6.3865935621e+18        2.7234973374e+18        3.7548544591e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             102             ok                      ok                      4.7251826936e-01        1.0454509269e+03        7.6761062001e+18        3.2736456634e+18        3.7545689984e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             99              ok                      ok                      5.8538536482e-01        1.0737244901e+03        9.2586048518e+18        3.9488052821e+18        3.7543142465e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             97              ok                      ok                      7.2521222472e-01        1.0984370804e+03        1.1211463074e+19        4.7819678116e+18        3.7541051669e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             96              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.3633125370e+19        5.8150960065e+18        3.7539572922e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             95              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.6646913274e+19        7.1007558234e+18        3.7538760447e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             95              ok                      ok                      1.3789067061e+00        1.1475234448e+03        2.0404149525e+19        8.7034218448e+18        3.7538701744e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             95              ok                      ok                      1.7082763938e+00        1.1563175804e+03        2.5086051490e+19        1.0700343714e+19        3.7539230437e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             95              ok                      ok                      2.1163202882e+00        1.1627963524e+03        3.0905792402e+19        1.3182398980e+19        3.7540168408e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             95              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.8113073031e+19        1.6256053129e+19        3.7541329159e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             95              ok                      ok                      3.2480888972e+00        1.1735022134e+03        4.7003907901e+19        2.0047522576e+19        3.7542574021e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             95              ok                      ok                      4.0239369086e+00        1.1795462531e+03        5.7934949730e+19        2.4708871154e+19        3.7543825434e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             96              ok                      ok                      4.9851062446e+00        1.1867805393e+03        7.1338396100e+19        3.0424308752e+19        3.7545111961e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             96              ok                      ok                      6.1758632986e+00        1.1955395013e+03        8.7733701919e+19        3.7415405959e+19        3.7546267941e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             95              ok                      ok                      7.6510480643e+00        1.2061276334e+03        1.0773866776e+20        4.5945647882e+19        3.7547239333e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             95              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.3208100887e+20        5.6325317601e+19        3.7548060953e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             94              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.6160988025e+20        6.8917022514e+19        3.7548465478e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             94              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.9731166914e+20        8.4141784157e+19        3.7548434668e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             93              ok                      ok                      1.8022455153e+01        1.2736992731e+03        2.4032350982e+20        1.0248581754e+20        3.7547694131e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             92              ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.9195379240e+20        1.2450844971e+20        3.7546207579e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             90              ok                      ok                      2.7660527949e+01        1.3280867513e+03        3.5370290737e+20        1.5085188389e+20        3.7543839004e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             89              ok                      ok                      3.4267602534e+01        1.3618337913e+03        4.2729438236e+20        1.8225369086e+20        3.7540636555e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             87              ok                      ok                      4.2452862274e+01        1.4004402986e+03        5.1470652957e+20        2.1956296893e+20        3.7536291750e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             85              ok                      ok                      5.2593277089e+01        1.4442298272e+03        6.1822225379e+20        2.6376103589e+20        3.7530536860e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             83              ok                      ok                      6.5155861036e+01        1.4934838493e+03        7.4048251962e+20        3.1598733435e+20        3.7522858536e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             80              ok                      ok                      8.0719180519e+01        1.5484414840e+03        8.8455831697e+20        3.7757102907e+20        3.7512723275e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             77              ok                      ok                      1.0000000000e+02        1.6093034832e+03        1.0540641726e+21        4.5006865341e+20        3.7500674422e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
