#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	1.1211463074e+19	4.7819678116e+18	3.7541051669e+01	2.0893487845e-05	2.7466593710e-01	2.5126719108e-01	1.5283913400e-13	5.0975790756e-12	1.9126893046e-05	1.6653531151e-02	6.6135660359e-02
8.9843853723e-01	1.1190466724e+03	1.3633125370e+19	5.8150960065e+18	3.7539572922e+01	2.5309128847e-05	2.7421331885e-01	2.5165754229e-01	1.7966408037e-13	6.8297903155e-12	2.1710561440e-05	1.6652871676e-02	6.6133305799e-02
1.1130421933e+00	1.1353343207e+03	1.6646913274e+19	7.1007558234e+18	3.7538760447e+01	2.7868147760e-05	2.7386660909e-01	2.5195901583e-01	2.0347224514e-13	8.3330880915e-12	2.2752397383e-05	1.6652512290e-02	6.6131623278e-02
1.3789067061e+00	1.1475234448e+03	2.0404149525e+19	8.7034218448e+18	3.7538701744e+01	2.8223870951e-05	2.7361762832e-01	2.5218036509e-01	2.2298910110e-13	9.3652940715e-12	2.2229096807e-05	1.6652482576e-02	6.6130739873e-02
1.7082763938e+00	1.1563175804e+03	2.5086051490e+19	1.0700343714e+19	3.7539230437e+01	2.6762735963e-05	2.7344644011e-01	2.5233785764e-01	2.3811218487e-13	9.8654029833e-12	2.0549472978e-05	1.6652716406e-02	6.6130331787e-02
2.1163202882e+00	1.1627963524e+03	3.0905792402e+19	1.3182398980e+19	3.7540168408e+01	2.4292597650e-05	2.7332814416e-01	2.5245146764e-01	2.4988337377e-13	9.9546245663e-12	1.8311632278e-05	1.6653133618e-02	6.6129997858e-02
2.6218307404e+00	1.1681705639e+03	3.8113073031e+19	1.6256053129e+19	3.7541329159e+01	2.1595321657e-05	2.7323620908e-01	2.5254239281e-01	2.6004293920e-13	9.8400273520e-12	1.6033509824e-05	1.6653650564e-02	6.6129337057e-02
3.2480888972e+00	1.1735022134e+03	4.7003907901e+19	2.0047522576e+19	3.7542574021e+01	1.9165345116e-05	2.7314801099e-01	2.5262890453e-01	2.7040371643e-13	9.7103015789e-12	1.4018915237e-05	1.6654204940e-02	6.6128076981e-02
4.0239369086e+00	1.1795462531e+03	5.7934949730e+19	2.4708871154e+19	3.7543825434e+01	1.7205053066e-05	2.7304786844e-01	2.5272385346e-01	2.8244603280e-13	9.6910488604e-12	1.2376512985e-05	1.6654761720e-02	6.6126108093e-02
4.9851062446e+00	1.1867805393e+03	7.1338396100e+19	3.0424308752e+19	3.7545111961e+01	1.5746459852e-05	2.7292766400e-01	2.5283445195e-01	2.9729566308e-13	9.8576840609e-12	1.1105896491e-05	1.6655324522e-02	6.6123539993e-02
6.1758632986e+00	1.1955395013e+03	8.7733701919e+19	3.7415405959e+19	3.7546267941e+01	1.4765595518e-05	2.7277794295e-01	2.5296782781e-01	3.1601701796e-13	1.0270744394e-11	1.0172253205e-05	1.6655836929e-02	6.6120318750e-02
7.6510480643e+00	1.2061276334e+03	1.0773866776e+20	4.5945647882e+19	3.7547239333e+01	1.4242518376e-05	2.7259285944e-01	2.5312918844e-01	3.3981968301e-13	1.1004782939e-11	9.5425397255e-06	1.6656274615e-02	6.6116647829e-02
9.4785997765e+00	1.2188696245e+03	1.3208100887e+20	5.6325317601e+19	3.7548060953e+01	1.4184526764e-05	2.7236901429e-01	2.5332280381e-01	3.7024891572e-13	1.2171346937e-11	9.1977789419e-06	1.6656635998e-02	6.6112963619e-02
1.1742685835e+01	1.2341207466e+03	1.6160988025e+20	6.8917022514e+19	3.7548465478e+01	1.4637988006e-05	2.7209685423e-01	2.5355646949e-01	4.0944014441e-13	1.3946253094e-11	9.1373925218e-06	1.6656819661e-02	6.6109386876e-02
1.4547578108e+01	1.2522634310e+03	1.9731166914e+20	8.4141784157e+19	3.7548434668e+01	1.5701042144e-05	2.7177312960e-01	2.5383439170e-01	4.6019537097e-13	1.6607380755e-11	9.3810031051e-06	1.6656799791e-02	6.6106358856e-02
1.8022455153e+01	1.2736992731e+03	2.4032350982e+20	1.0248581754e+20	3.7547694131e+01	1.7546290690e-05	2.7138999303e-01	2.5416215351e-01	5.2637484056e-13	2.0604121851e-11	9.9744751659e-06	1.6656472034e-02	6.6103866031e-02
2.2327351488e+01	1.2988383432e+03	2.9195379240e+20	1.2450844971e+20	3.7546207579e+01	2.0455625761e-05	2.7094640179e-01	2.5453987424e-01	6.1311447734e-13	2.6669639873e-11	1.0996795121e-05	1.6655811697e-02	6.6101983220e-02
2.7660527949e+01	1.3280867513e+03	3.5370290737e+20	1.5085188389e+20	3.7543839004e+01	2.4877186120e-05	2.7044148621e-01	2.5496524036e-01	7.2736968616e-13	3.6019376100e-11	1.2572631974e-05	1.6654766991e-02	6.6100380090e-02
3.4267602534e+01	1.3618337913e+03	4.2729438236e+20	1.8225369086e+20	3.7540636555e+01	3.1512266800e-05	2.6988204465e-01	2.5542946081e-01	8.7834349875e-13	5.0684699414e-11	1.4888339460e-05	1.6653341878e-02	6.6098710838e-02
4.2452862274e+01	1.4004402986e+03	5.1470652957e+20	2.1956296893e+20	3.7536291750e+01	4.1449211467e-05	2.6927198977e-01	2.5592288515e-01	1.0783688390e-12	7.4091894512e-11	1.8216151759e-05	1.6651417166e-02	6.6095976849e-02
5.2593277089e+01	1.4442298272e+03	6.1822225379e+20	2.6376103589e+20	3.7530536860e+01	5.6356689656e-05	2.6862182756e-01	2.5643009698e-01	1.3434463899e-12	1.1201917861e-10	2.2942065869e-05	1.6648865449e-02	6.6091132631e-02
6.5155861036e+01	1.4934838493e+03	7.4048251962e+20	3.1598733435e+20	3.7522858536e+01	7.8757851449e-05	2.6793988923e-01	2.5693585129e-01	1.6942818757e-12	1.7418967501e-10	2.9602028677e-05	1.6645459022e-02	6.6082799887e-02
8.0719180519e+01	1.5484414840e+03	8.8455831697e+20	3.7757102907e+20	3.7512723275e+01	1.1240004405e-04	2.6722267864e-01	2.5743777050e-01	2.1581178309e-12	2.7688357849e-10	3.8925709550e-05	1.6640971459e-02	6.6069733723e-02
1.0000000000e+02	1.6093034832e+03	1.0540641726e+21	4.5006865341e+20	3.7500674422e+01	1.6273903083e-04	2.6643968533e-01	2.5797574875e-01	2.7734325822e-12	4.4729817320e-10	5.1897062815e-05	1.6635635714e-02	6.6052694900e-02
