#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	9.1264343388e+18	4.7819678116e+18	5.2006498588e+00	1.6520949204e-02	8.6701452007e-04	4.0164028293e-02	1.9834620099e-03	1.1666344543e-05	7.6585824589e-01	1.3603727724e-01	5.3959194517e-03
8.9843853723e-01	1.1190466724e+03	1.1095937750e+19	5.8150960065e+18	5.1996038217e+00	1.6637089376e-02	8.1775683924e-04	4.0268886825e-02	1.9190811455e-03	1.2920986663e-05	7.6576452106e-01	1.3600991320e-01	5.3941657670e-03
1.1130421933e+00	1.1353343207e+03	1.3551942896e+19	7.1007558234e+18	5.2006798658e+00	1.6862845972e-02	7.8561120236e-04	4.0186361870e-02	2.0423967683e-03	1.4686663592e-05	7.6547345906e-01	1.3603805625e-01	5.3942940037e-03
1.3789067061e+00	1.1475234448e+03	1.6621243165e+19	8.7034218448e+18	5.2039919156e+00	1.7195981138e-02	7.6671957702e-04	3.9913777315e-02	2.3608761790e-03	1.7079077345e-05	7.6498211592e-01	1.3612468885e-01	5.3963605616e-03
1.7082763938e+00	1.1563175804e+03	2.0457480147e+19	1.0700343714e+19	5.2097572972e+00	1.7673069724e-02	7.5872301211e-04	3.9431450683e-02	2.8983645495e-03	2.0219899824e-05	7.6424310735e-01	1.3627553238e-01	5.4005316265e-03
2.1163202882e+00	1.1627963524e+03	2.5243233152e+19	1.3182398980e+19	5.2181151962e+00	1.8343101888e-02	7.5955114089e-04	3.8722460368e-02	3.6749985866e-03	2.4219586821e-05	7.6319981437e-01	1.3649413086e-01	5.4069033310e-03
2.6218307404e+00	1.1681705639e+03	3.1193635285e+19	1.6256053129e+19	5.2289440099e+00	1.9233925134e-02	7.6645822372e-04	3.7792414359e-02	4.6869705989e-03	2.9164475933e-05	7.6182804425e-01	1.3677741296e-01	5.4153290507e-03
3.2480888972e+00	1.1735022134e+03	3.8563826521e+19	2.0047522576e+19	5.2418258247e+00	2.0334276194e-02	7.7594107448e-04	3.6676719379e-02	5.8989468093e-03	3.5118621200e-05	7.6015687552e-01	1.3711432320e-01	5.4253644318e-03
4.0239369086e+00	1.1795462531e+03	4.7660281905e+19	2.4708871154e+19	5.2561380805e+00	2.1598909404e-02	7.8439594307e-04	3.5431194797e-02	7.2536349953e-03	4.2137293815e-05	7.5825821236e-01	1.3748877217e-01	5.4363600791e-03
4.9851062446e+00	1.1867805393e+03	5.8852763960e+19	3.0424308752e+19	5.2711983718e+00	2.2965650253e-02	7.8888321317e-04	3.4119516470e-02	8.6846276054e-03	5.0274162004e-05	7.5622476779e-01	1.3788262680e-01	5.4475868066e-03
6.1758632986e+00	1.1955395013e+03	7.2583417120e+19	3.7415405959e+19	5.2862780349e+00	2.4363514716e-02	7.8734096036e-04	3.2807673976e-02	1.0122044114e-02	5.9570423093e-05	7.5415860090e-01	1.3827716581e-01	5.4582809538e-03
7.6510480643e+00	1.2061276334e+03	8.9373517259e+19	4.5945647882e+19	5.3006321080e+00	2.5717564046e-02	7.7867748905e-04	3.1564070426e-02	1.1492335292e-02	7.0032987130e-05	7.5216764966e-01	1.3865256277e-01	5.4676555083e-03
9.4785997765e+00	1.2188696245e+03	1.0982971975e+20	5.6325317601e+19	5.3134847530e+00	2.6950489840e-02	7.6266816588e-04	3.0457084300e-02	1.2720957920e-02	8.1614332928e-05	7.5036211488e-01	1.3898874973e-01	5.4749280821e-03
1.1742685835e+01	1.2341207466e+03	1.3465102772e+20	6.8917022514e+19	5.3241022627e+00	2.7989360523e-02	7.3988266552e-04	2.9551051379e-02	1.3736894695e-02	9.4199264080e-05	7.4884645834e-01	1.3926647542e-01	5.4793818749e-03
1.4547578108e+01	1.2522634310e+03	1.6463635777e+20	8.4141784157e+19	5.3318418197e+00	2.8771602586e-02	7.1141396781e-04	2.8901146341e-02	1.4478520896e-02	1.0760024426e-04	7.4771068395e-01	1.3946892408e-01	5.4804288766e-03
1.8022455153e+01	1.2736992731e+03	2.0069335715e+20	1.0248581754e+20	5.3362043210e+00	2.9251232984e-02	6.7856322928e-04	2.8549064288e-02	1.4898664771e-02	1.2156353109e-04	7.4702203974e-01	1.3958303792e-01	5.4776612140e-03
2.2327351488e+01	1.2988383432e+03	2.4384979178e+20	1.2450844971e+20	5.3368719857e+00	2.9404275272e-02	6.4257145923e-04	2.8519691089e-02	1.4968518815e-02	1.3578805098e-04	7.4681802620e-01	1.3960050247e-01	5.4708816733e-03
2.7660527949e+01	1.3280867513e+03	2.9526943115e+20	1.5085188389e+20	5.3337293620e+00	2.9233480014e-02	6.0449907330e-04	2.8818874546e-02	1.4680163911e-02	1.4995618682e-04	7.4710076259e-01	1.3951829630e-01	5.4601104957e-03
3.4267602534e+01	1.3618337913e+03	3.5627446815e+20	1.8225369086e+20	5.3268639620e+00	2.8772462767e-02	5.6528715071e-04	2.9432485022e-02	1.4047453042e-02	1.6377184861e-04	7.4783274458e-01	1.3933870694e-01	5.4455668832e-03
4.2452862274e+01	1.4004402986e+03	4.2837589763e+20	2.1956296893e+20	5.3165389845e+00	2.8088884918e-02	5.2595025071e-04	3.0327148361e-02	1.3104882508e-02	1.7699820723e-04	7.4893448339e-01	1.3906871381e-01	5.4276243996e-03
5.2593277089e+01	1.4442298272e+03	5.1331271222e+20	2.6376103589e+20	5.3031562528e+00	2.7286234094e-02	4.8779830361e-04	3.1453103997e-02	1.1904130810e-02	1.8948697340e-04	7.5028484819e-01	1.3871866603e-01	5.4067486914e-03
6.5155861036e+01	1.4934838493e+03	6.1310167561e+20	3.1598733435e+20	5.2872036294e+00	2.6499327468e-02	4.5247477740e-04	3.2747587497e-02	1.0510298732e-02	2.0119462329e-04	7.5172686195e-01	1.3830129414e-01	5.3834486560e-03
8.0719180519e+01	1.5484414840e+03	7.3010654423e+20	3.7757102907e+20	5.2692721201e+00	2.5878766713e-02	4.2169078518e-04	3.4136725649e-02	9.0004729813e-03	2.1218678385e-04	7.5308228259e-01	1.3783233310e-01	5.3583014276e-03
1.0000000000e+02	1.6093034832e+03	8.6714225536e+20	4.5006865341e+20	5.2501874993e+00	2.5560533541e-02	3.9667341179e-04	3.5535828269e-02	7.4648605161e-03	2.2263676187e-04	7.5417885164e-01	1.3733301988e-01	5.3320637499e-03
