#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              6               ok                      ok                      4.4788115623e-02        6.9246943641e+02        9.7206857659e+17        4.6846688658e+17        5.6543297652e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              7               ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.1565211524e+18        5.5904790403e+17        5.6372552684e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              8               ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.3704773439e+18        6.6626232973e+17        5.6051826779e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              13              ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.6170417058e+18        7.9329892929e+17        5.5545313906e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              19              ok                      ok                      1.0550081484e-01        8.0940879669e+02        1.9015950810e+18        9.4407090022e+17        5.4887879520e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              25              ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.2336318488e+18        1.1234131720e+18        5.4179507523e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              27              ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.6271169393e+18        1.3373426834e+18        5.3530299453e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             24              ok                      ok                      2.0059753011e-01        9.1183529459e+02        3.0996293330e+18        1.5934039895e+18        5.3008693905e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             19              ok                      ok                      2.4851284270e-01        9.4679050279e+02        3.6717448856e+18        1.9011293282e+18        5.2628851563e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             15              ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.3678054075e+18        2.2726494774e+18        5.2371368190e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             12              ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.2176908198e+18        2.7234973374e+18        5.2205291454e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             11              ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.2592307664e+18        3.2736456634e+18        5.2101765119e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             11              ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.5411503307e+18        3.9488052821e+18        5.2039727272e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             11              ok                      ok                      7.2521222472e-01        1.0984370804e+03        9.1264343388e+18        4.7819678116e+18        5.2006498588e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             11              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.1095937750e+19        5.8150960065e+18        5.1996038217e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             11              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3551942896e+19        7.1007558234e+18        5.2006798658e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             11              ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6621243165e+19        8.7034218448e+18        5.2039919156e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             10              ok                      ok                      1.7082763938e+00        1.1563175804e+03        2.0457480147e+19        1.0700343714e+19        5.2097572972e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             12              ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.5243233152e+19        1.3182398980e+19        5.2181151962e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             13              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.1193635285e+19        1.6256053129e+19        5.2289440099e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             14              ok                      ok                      3.2480888972e+00        1.1735022134e+03        3.8563826521e+19        2.0047522576e+19        5.2418258247e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             15              ok                      ok                      4.0239369086e+00        1.1795462531e+03        4.7660281905e+19        2.4708871154e+19        5.2561380805e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             16              ok                      ok                      4.9851062446e+00        1.1867805393e+03        5.8852763960e+19        3.0424308752e+19        5.2711983718e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             17              ok                      ok                      6.1758632986e+00        1.1955395013e+03        7.2583417120e+19        3.7415405959e+19        5.2862780349e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             18              ok                      ok                      7.6510480643e+00        1.2061276334e+03        8.9373517259e+19        4.5945647882e+19        5.3006321080e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             18              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.0982971975e+20        5.6325317601e+19        5.3134847530e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             18              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.3465102772e+20        6.8917022514e+19        5.3241022627e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             18              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.6463635777e+20        8.4141784157e+19        5.3318418197e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             18              ok                      ok                      1.8022455153e+01        1.2736992731e+03        2.0069335715e+20        1.0248581754e+20        5.3362043210e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             18              ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.4384979178e+20        1.2450844971e+20        5.3368719857e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             18              ok                      ok                      2.7660527949e+01        1.3280867513e+03        2.9526943115e+20        1.5085188389e+20        5.3337293620e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             18              ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.5627446815e+20        1.8225369086e+20        5.3268639620e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             19              ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.2837589763e+20        2.1956296893e+20        5.3165389845e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             19              ok                      ok                      5.2593277089e+01        1.4442298272e+03        5.1331271222e+20        2.6376103589e+20        5.3031562528e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             20              ok                      ok                      6.5155861036e+01        1.4934838493e+03        6.1310167561e+20        3.1598733435e+20        5.2872036294e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             21              ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.3010654423e+20        3.7757102907e+20        5.2692721201e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             22              ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.6714225536e+20        4.5006865341e+20        5.2501874993e+00        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
