#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	8.8737381682e+18	4.7819678116e+18	2.3275854996e+00	1.8467004129e-04	1.3998067841e-08	6.4649448983e-05	3.9530460279e-04	1.4113949431e-06	8.5348458814e-01	1.4545620639e-01	5.7062540618e-05
8.9843853723e-01	1.1190466724e+03	1.0790850715e+19	5.8150960065e+18	2.3275792472e+00	1.8374087526e-04	1.3270420227e-08	6.5948159603e-05	3.9400429217e-04	1.5626811877e-06	8.5348567742e-01	1.4545581577e-01	5.6986332861e-05
1.1130421933e+00	1.1353343207e+03	1.3176690518e+19	7.1007558234e+18	2.3275951767e+00	1.8710643165e-04	1.2176442070e-08	6.2588895897e-05	3.9736716890e-04	1.7755430965e-06	8.5348096750e-01	1.4545681093e-01	5.6880007349e-05
1.3789067061e+00	1.1475234448e+03	1.6150950171e+19	8.7034218448e+18	2.3276288162e+00	1.9391084722e-04	1.0779988662e-08	5.5522273082e-05	4.0444165066e-04	2.0637276652e-06	8.5347161564e-01	1.4545891272e-01	5.6736628044e-05
1.7082763938e+00	1.1563175804e+03	1.9857015257e+19	1.0700343714e+19	2.3276727538e+00	2.0266067357e-04	9.1550506595e-09	4.6335537429e-05	4.1363883188e-04	2.4417400350e-06	8.5345961528e-01	1.4546165825e-01	5.6548752329e-05
2.1163202882e+00	1.1627963524e+03	2.4463538240e+19	1.3182398980e+19	2.3277187266e+00	2.1167895532e-04	7.4488388882e-09	3.6798320487e-05	4.2318719592e-04	2.9227456305e-06	8.5344719266e-01	1.4546453113e-01	5.6309541436e-05
2.6218307404e+00	1.1681705639e+03	3.0168081398e+19	1.6256053129e+19	2.3277603322e+00	2.1967227170e-04	5.8472673573e-09	2.8279766075e-05	4.3171603483e-04	3.5168990998e-06	8.5343605696e-01	1.4546713116e-01	5.6013694571e-05
3.2480888972e+00	1.1735022134e+03	3.7204860245e+19	2.0047522576e+19	2.3277945557e+00	2.2605147875e-04	4.4875604310e-09	2.1421829488e-05	4.3858254887e-04	4.2313562675e-06	8.5342698281e-01	1.4546926987e-01	5.5657508770e-05
4.0239369086e+00	1.1795462531e+03	4.5856072522e+19	2.4708871154e+19	2.3278212728e+00	2.3082737091e-04	3.4155380108e-09	1.6247994729e-05	4.4376311104e-04	5.0716668197e-06	8.5341995335e-01	1.4547093948e-01	5.5238179113e-05
4.9851062446e+00	1.1867805393e+03	5.6463590999e+19	3.0424308752e+19	2.3278417730e+00	2.3430083244e-04	2.6088094753e-09	1.2480919661e-05	4.4753530809e-04	6.0424370956e-06	8.5341457080e-01	1.4547222058e-01	5.4753424355e-05
6.1758632986e+00	1.1955395013e+03	6.9438637493e+19	3.7415405959e+19	2.3278576040e+00	2.3682280913e-04	2.0179774417e-09	9.7890499248e-06	4.5023103550e-04	7.1458516093e-06	8.5341037374e-01	1.4547320988e-01	5.4202187717e-05
7.6510480643e+00	1.2061276334e+03	8.5270230193e+19	4.5945647882e+19	2.3278700746e+00	2.3869241236e-04	1.5924504954e-09	7.8910369428e-06	4.5213193736e-04	8.3789568926e-06	8.5340697238e-01	1.4547398919e-01	5.3585976142e-05
9.4785997765e+00	1.2188696245e+03	1.0453424455e+20	5.6325317601e+19	2.3278801531e+00	2.4013524186e-04	1.2899947829e-09	6.5755977300e-06	4.5344950652e-04	9.7313238304e-06	8.5340407732e-01	1.4547461901e-01	5.2910023429e-05
1.1742685835e+01	1.2341207466e+03	1.2790366796e+20	6.8917022514e+19	2.3278885012e+00	2.4130804066e-04	1.0783608487e-09	5.6931941884e-06	4.5433340189e-04	1.1183838634e-05	8.5340149294e-01	1.4547514068e-01	5.2183893473e-05
1.4547578108e+01	1.2522634310e+03	1.5615989954e+20	8.4141784157e+19	2.3278955291e+00	2.4230897882e-04	9.3419073707e-10	5.1432943458e-06	4.5488418753e-04	1.2708838847e-05	8.5339910298e-01	1.4547557985e-01	5.1421411033e-05
1.8022455153e+01	1.2736992731e+03	1.9020532776e+20	1.0248581754e+20	2.3279014437e+00	2.4318939598e-04	8.4128156438e-10	4.8636251317e-06	4.5516407159e-04	1.4271783486e-05	8.5339685402e-01	1.4547594945e-01	5.0639823687e-05
2.2327351488e+01	1.2988383432e+03	2.3107801947e+20	1.2450844971e+20	2.3279062967e+00	2.4396721374e-04	7.8895164056e-10	4.8226744958e-06	4.5520442828e-04	1.5834482052e-05	8.5339473685e-01	1.4547625163e-01	4.9858181295e-05
2.7660527949e+01	1.3280867513e+03	2.7996982913e+20	1.5085188389e+20	2.3279099570e+00	2.4463580568e-04	7.7070024774e-10	5.0153027072e-06	4.5500992827e-04	1.7359511108e-05	8.5339276997e-01	1.4547648051e-01	4.9095116695e-05
3.4267602534e+01	1.3618337913e+03	3.3824956533e+20	1.8225369086e+20	2.3279122126e+00	2.4517444156e-04	7.8322231916e-10	5.4612025787e-06	4.5456029860e-04	1.8815034438e-05	8.5339098181e-01	1.4547662160e-01	4.8366416721e-05
4.2452862274e+01	1.4004402986e+03	4.0749295741e+20	2.1956296893e+20	2.3279127344e+00	2.4553822106e-04	8.2554525388e-10	6.2050689052e-06	4.5380974704e-04	2.0179031861e-05	8.5338940728e-01	1.4547665433e-01	4.7682875962e-05
5.2593277089e+01	1.4442298272e+03	4.8952102492e+20	2.6376103589e+20	2.3279111091e+00	2.4563812275e-04	8.9817785669e-10	7.3173495408e-06	4.5268594945e-04	2.1442057050e-05	8.5338808926e-01	1.4547655289e-01	4.7048865649e-05
6.5155861036e+01	1.4934838493e+03	5.8644810596e+20	3.1598733435e+20	2.3279068362e+00	2.4532468909e-04	1.0021010953e-09	8.8935685046e-06	4.5109016547e-04	2.2608058254e-05	8.5338706576e-01	1.4547628596e-01	4.6461839593e-05
8.0719180519e+01	1.5484414840e+03	7.0074041361e+20	3.7757102907e+20	2.3278992713e+00	2.4440867370e-04	1.1376584777e-09	1.1050192840e-05	4.4890040926e-04	2.3693333214e-05	8.5338630225e-01	1.4547581330e-01	4.5912727442e-05
1.0000000000e+02	1.6093034832e+03	8.3528575329e+20	4.5006865341e+20	2.3278875131e+00	2.4272113298e-04	1.3035205216e-09	1.3915040784e-05	4.4597947277e-04	2.4724133647e-05	8.5338555162e-01	1.4547507860e-01	4.5386943541e-05
