#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              95              ok                      ok                      4.4788115623e-02        6.9246943641e+02        1.4612761768e+18        4.6846688658e+17        2.5179252992e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              84              ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.7318002140e+18        5.5904790403e+17        2.5005653533e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              72              ok                      ok                      6.8739964312e-02        7.4727552883e+02        2.0389588319e+18        6.6626232973e+17        2.4703167031e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              60              ok                      ok                      8.5159393183e-02        7.7752150067e+02        2.3794050473e+18        7.9329892929e+17        2.4211459342e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              49              ok                      ok                      1.0550081484e-01        8.0940879669e+02        2.7454485224e+18        9.4407090022e+17        2.3474601131e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              39              ok                      ok                      1.3070104796e-01        8.4266756026e+02        3.1258167838e+18        1.1234131720e+18        2.2460196261e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              31              ok                      ok                      1.6192068245e-01        8.7695303787e+02        3.5172880068e+18        1.3373426834e+18        2.1230231545e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             37              ok                      ok                      2.0059753011e-01        9.1183529459e+02        3.9392017420e+18        1.5934039895e+18        1.9955971507e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             24              ok                      ok                      2.4851284270e-01        9.4679050279e+02        4.4266117364e+18        1.9011293282e+18        1.8795305007e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             28              ok                      ok                      3.0787334695e-01        9.8119731920e+02        5.0430652919e+18        2.2726494774e+18        1.7912354850e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             38              ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.8745375726e+18        2.7234973374e+18        1.7411544743e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             44              ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.9802235237e+18        3.2736456634e+18        1.7211878032e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             46              ok                      ok                      5.8538536482e-01        1.0737244901e+03        8.3854538905e+18        3.9488052821e+18        1.7141604579e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             46              ok                      ok                      7.2521222472e-01        1.0984370804e+03        1.0136486129e+19        4.7819678116e+18        1.7110844501e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             46              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.2315828413e+19        5.8150960065e+18        1.7096113317e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             46              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.5037024840e+19        7.1007558234e+18        1.7094167964e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             46              ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.8442263979e+19        8.7034218448e+18        1.7104674316e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             46              ok                      ok                      1.7082763938e+00        1.1563175804e+03        2.2704587281e+19        1.0700343714e+19        1.7127991778e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             45              ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.8037162554e+19        1.3182398980e+19        1.7168413408e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             42              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.4711376459e+19        1.6256053129e+19        1.7236432803e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             39              ok                      ok                      3.2480888972e+00        1.1735022134e+03        4.3074333195e+19        2.0047522576e+19        1.7343968494e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             35              ok                      ok                      4.0239369086e+00        1.1795462531e+03        5.3548347774e+19        2.4708871154e+19        1.7493785895e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             32              ok                      ok                      4.9851062446e+00        1.1867805393e+03        6.6615332086e+19        3.0424308752e+19        1.7674371307e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             28              ok                      ok                      6.1758632986e+00        1.1955395013e+03        8.2807587867e+19        3.7415405959e+19        1.7865297764e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             25              ok                      ok                      7.6510480643e+00        1.2061276334e+03        1.0270767654e+20        4.5945647882e+19        1.8044677259e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             23              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.2694788522e+20        5.6325317601e+19        1.8193333394e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             20              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.5620561029e+20        6.8917022514e+19        1.8296187111e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             17              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.9119729542e+20        8.4141784157e+19        1.8342584143e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             18              ok                      ok                      1.8022455153e+01        1.2736992731e+03        2.3267654744e+20        1.0248581754e+20        1.8326492926e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             21              ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.8145004531e+20        1.2450844971e+20        1.8247065497e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             24              ok                      ok                      2.7660527949e+01        1.3280867513e+03        3.3843193417e+20        1.5085188389e+20        1.8109693217e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             26              ok                      ok                      3.4267602534e+01        1.3618337913e+03        4.0476323943e+20        1.8225369086e+20        1.7927321211e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             30              ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.8201136516e+20        2.1956296893e+20        1.7721019797e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             33              ok                      ok                      5.2593277089e+01        1.4442298272e+03        5.7238794412e+20        2.6376103589e+20        1.7517432551e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             36              ok                      ok                      6.5155861036e+01        1.4934838493e+03        6.7877732901e+20        3.1598733435e+20        1.7339967754e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             38              ok                      ok                      8.0719180519e+01        1.5484414840e+03        8.0433017140e+20        3.7757102907e+20        1.7195954856e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             39              ok                      ok                      1.0000000000e+02        1.6093034832e+03        9.5192610436e+20        4.5006865341e+20        1.7073201290e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
