#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	1.0136486129e+19	4.7819678116e+18	1.7110844501e+01	7.9520713830e-05	4.5202718539e-05	1.8022012856e-01	1.3145103400e-01	8.2977222419e-06	3.1726452476e-01	9.9349928809e-02	3.8396733950e-02
8.9843853723e-01	1.1190466724e+03	1.2315828413e+19	5.8150960065e+18	1.7096113317e+01	7.8152930069e-05	4.1449383480e-05	1.8037540739e-01	1.3091165137e-01	9.2145213944e-06	3.1789007351e-01	9.9264397517e-02	3.8347170132e-02
1.1130421933e+00	1.1353343207e+03	1.5037024840e+19	7.1007558234e+18	1.7094167964e+01	8.4720869394e-05	4.2646602610e-05	1.8037340351e-01	1.3079890217e-01	1.0482224994e-05	3.1798505253e-01	9.9253105156e-02	3.8332360852e-02
1.3789067061e+00	1.1475234448e+03	1.8442263979e+19	8.7034218448e+18	1.7104674316e+01	1.0000756495e-04	4.8502128783e-05	1.8022123139e-01	1.3111269459e-01	1.2177575992e-05	3.1755287554e-01	9.9314111128e-02	3.8353017884e-02
1.7082763938e+00	1.1563175804e+03	2.2704587281e+19	1.0700343714e+19	1.7127991778e+01	1.2598300905e-04	5.9572713378e-05	1.7991038007e-01	1.3186042471e-01	1.4376442369e-05	3.1657809227e-01	9.9449506162e-02	3.8409034344e-02
2.1163202882e+00	1.1627963524e+03	2.8037162554e+19	1.3182398980e+19	1.7168413408e+01	1.6471884467e-04	7.6578063209e-05	1.7937766196e-01	1.3316122505e-01	1.7129967098e-05	3.1489576695e-01	9.9684206348e-02	3.8507249878e-02
2.6218307404e+00	1.1681705639e+03	3.4711376459e+19	1.6256053129e+19	1.7236432803e+01	2.1631114716e-04	9.9369238729e-05	1.7848107372e-01	1.3532370948e-01	2.0434724568e-05	3.1209872397e-01	1.0007912819e-01	3.8667755339e-02
3.2480888972e+00	1.1735022134e+03	4.3074333195e+19	2.0047522576e+19	1.7343968494e+01	2.7697909461e-04	1.2604550211e-04	1.7706524405e-01	1.3870322337e-01	2.4225447728e-05	3.0772709024e-01	1.0070351489e-01	3.8914380427e-02
4.0239369086e+00	1.1795462531e+03	5.3548347774e+19	2.4708871154e+19	1.7493785895e+01	3.4009903364e-04	1.5341617238e-04	1.7509827299e-01	1.4337706790e-01	2.8414675915e-05	3.0168308346e-01	1.0157339197e-01	3.9251733446e-02
4.9851062446e+00	1.1867805393e+03	6.6615332086e+19	3.0424308752e+19	1.7674371307e+01	4.0000594713e-04	1.7866347463e-04	1.7273252881e-01	1.4898497547e-01	3.2952577224e-05	2.9443321490e-01	1.0262193928e-01	3.9653866518e-02
6.1758632986e+00	1.1955395013e+03	8.2807587867e+19	3.7415405959e+19	1.7865297764e+01	4.5430010480e-04	2.0032476481e-04	1.7023344119e-01	1.5489463736e-01	3.7852428596e-05	2.8678948681e-01	1.0373049452e-01	4.0075633800e-02
7.6510480643e+00	1.2061276334e+03	1.0270767654e+20	4.5945647882e+19	1.8044677259e+01	5.0341917957e-04	2.1808003480e-04	1.6788252200e-01	1.6042912069e-01	4.3186013908e-05	2.7962034756e-01	1.0477201769e-01	4.0468743601e-02
9.4785997765e+00	1.2188696245e+03	1.2694788522e+20	5.6325317601e+19	1.8193333394e+01	5.4925297789e-04	2.3216060375e-04	1.6592559502e-01	1.6499578410e-01	4.9070967300e-05	2.7368362204e-01	1.0563517501e-01	4.0790690397e-02
1.1742685835e+01	1.2341207466e+03	1.5620561029e+20	6.8917022514e+19	1.8296187111e+01	5.9405560279e-04	2.4291481583e-04	1.6455557747e-01	1.6812876940e-01	5.5659412896e-05	2.6957239591e-01	1.0623236847e-01	4.1007743807e-02
1.4547578108e+01	1.2522634310e+03	1.9119729542e+20	8.4141784157e+19	1.8342584143e+01	6.3972370277e-04	2.5055862908e-04	1.6390824708e-01	1.6949738170e-01	6.3124046546e-05	2.6770762184e-01	1.0650175866e-01	4.1095687007e-02
1.8022455153e+01	1.2736992731e+03	2.3267654744e+20	1.0248581754e+20	1.8326492926e+01	6.8713979471e-04	2.5501573348e-04	1.6405982684e-01	1.6891208248e-01	7.1632860783e-05	2.6832927404e-01	1.0640832425e-01	4.1040176994e-02
2.2327351488e+01	1.2988383432e+03	2.8145004531e+20	1.2450844971e+20	1.8247065497e+01	7.3542382833e-04	2.5581190798e-04	1.6501952200e-01	1.6634023772e-01	8.1309625564e-05	2.7147709428e-01	1.0594714619e-01	4.0837856094e-02
2.7660527949e+01	1.3280867513e+03	3.3843193417e+20	1.5085188389e+20	1.8109693217e+01	7.8097600070e-04	2.5201610969e-04	1.6671568987e-01	1.6193662518e-01	9.2176131436e-05	2.7695113154e-01	1.0514953267e-01	4.0498386108e-02
3.4267602534e+01	1.3618337913e+03	4.0476323943e+20	1.8225369086e+20	1.7927321211e+01	8.1652813233e-04	2.4229972963e-04	1.6897814858e-01	1.5608056772e-01	1.0408117476e-04	2.8426172874e-01	1.0409060700e-01	4.0046744588e-02
4.2452862274e+01	1.4004402986e+03	4.8201136516e+20	2.1956296893e+20	1.7721019797e+01	8.3123762021e-04	2.2531080248e-04	1.7152719099e-01	1.4938537081e-01	1.1664696107e-04	2.9261633778e-01	1.0289278869e-01	3.9523434708e-02
5.2593277089e+01	1.4442298272e+03	5.7238794412e+20	2.6376103589e+20	1.7517432551e+01	8.1370707753e-04	2.0057927455e-04	1.7399994398e-01	1.4261058272e-01	1.2928899923e-04	3.0101663447e-01	1.0171069448e-01	3.8976932249e-02
6.5155861036e+01	1.4934838493e+03	6.7877732901e+20	3.1598733435e+20	1.7339967754e+01	7.5973053041e-04	1.6986981063e-04	1.7605052903e-01	1.3637385740e-01	1.4142646137e-04	3.0861781516e-01	1.0068028454e-01	3.8442039066e-02
8.0719180519e+01	1.5484414840e+03	8.0433017140e+20	3.7757102907e+20	1.7195954856e+01	6.7940366954e-04	1.3752556433e-04	1.7750617241e-01	1.3074719287e-01	1.5284888007e-04	3.1523106961e-01	9.9844111735e-02	3.7910127633e-02
1.0000000000e+02	1.6093034832e+03	9.5192610436e+20	4.5006865341e+20	1.7073201290e+01	5.9273734862e-04	1.0835052265e-04	1.7841346456e-01	1.2515765979e-01	1.6391611636e-04	3.2146225995e-01	9.9131387752e-02	3.7323121655e-02
