#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              33              ok                      ok                      4.4788115623e-02        6.9246943641e+02        1.2334554639e+18        4.6846688658e+17        2.4697628902e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              34              ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.4290249357e+18        5.5904790403e+17        2.3977366586e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              35              ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.6454839439e+18        6.6626232973e+17        2.3166430693e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              36              ok                      ok                      8.5159393183e-02        7.7752150067e+02        1.8893385034e+18        7.9329892929e+17        2.2340031993e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              40              ok                      ok                      1.0550081484e-01        8.0940879669e+02        2.1734182418e+18        9.4407090022e+17        2.1594818973e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              44              ok                      ok                      1.3070104796e-01        8.4266756026e+02        2.5149656850e+18        1.1234131720e+18        2.0999237707e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              49              ok                      ok                      1.6192068245e-01        8.7695303787e+02        2.9346232291e+18        1.3373426834e+18        2.0583566568e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             53              ok                      ok                      2.0059753011e-01        9.1183529459e+02        3.4574515848e+18        1.5934039895e+18        2.0353597133e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             54              ok                      ok                      2.4851284270e-01        9.4679050279e+02        4.1028789585e+18        1.9011293282e+18        2.0243616663e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             55              ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.8920500211e+18        2.2726494774e+18        2.0191540492e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             55              ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.8551495091e+18        2.7234973374e+18        2.0166106652e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             55              ok                      ok                      4.7251826936e-01        1.0454509269e+03        7.0333549585e+18        3.2736456634e+18        2.0153100457e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             55              ok                      ok                      5.8538536482e-01        1.0737244901e+03        8.4810236432e+18        3.9488052821e+18        2.0146218057e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             54              ok                      ok                      7.2521222472e-01        1.0984370804e+03        1.0268664287e+19        4.7819678116e+18        2.0142731010e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             54              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.2486397178e+19        5.8150960065e+18        2.0141475095e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             54              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.5247516559e+19        7.1007558234e+18        2.0142136250e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             54              ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.8691390243e+19        8.7034218448e+18        2.0144780752e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             53              ok                      ok                      1.7082763938e+00        1.1563175804e+03        2.2985608834e+19        1.0700343714e+19        2.0149734945e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             53              ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.8328137547e+19        1.3182398980e+19        2.0157403782e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             53              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.4952093169e+19        1.6256053129e+19        2.0168289505e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             52              ok                      ok                      3.2480888972e+00        1.1735022134e+03        4.3135064991e+19        2.0047522576e+19        2.0182770747e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             52              ok                      ok                      4.0239369086e+00        1.1795462531e+03        5.3212383106e+19        2.4708871154e+19        2.0200902925e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             51              ok                      ok                      4.9851062446e+00        1.1867805393e+03        6.5590928023e+19        3.0424308752e+19        2.0222463550e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             50              ok                      ok                      6.1758632986e+00        1.1955395013e+03        8.0759319939e+19        3.7415405959e+19        2.0246652010e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             49              ok                      ok                      7.6510480643e+00        1.2061276334e+03        9.9295796361e+19        4.5945647882e+19        2.0272043526e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             49              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.2187505128e+20        5.6325317601e+19        2.0296545162e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             48              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.4927607747e+20        6.8917022514e+19        2.0317707176e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             47              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.8239041341e+20        8.4141784157e+19        2.0332994022e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             47              ok                      ok                      1.8022455153e+01        1.2736992731e+03        2.2223440745e+20        1.0248581754e+20        2.0340355106e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             47              ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.6996768749e+20        1.2450844971e+20        2.0338735521e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             47              ok                      ok                      2.7660527949e+01        1.3280867513e+03        3.2691890276e+20        1.5085188389e+20        2.0328264141e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             47              ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.9462129138e+20        1.8225369086e+20        2.0310247588e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             48              ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.7485588587e+20        2.1956296893e+20        2.0286807132e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             48              ok                      ok                      5.2593277089e+01        1.4442298272e+03        5.6970237043e+20        2.6376103589e+20        2.0260418236e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             49              ok                      ok                      6.5155861036e+01        1.4934838493e+03        6.8158857278e+20        3.1598733435e+20        2.0233153445e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             49              ok                      ok                      8.0719180519e+01        1.5484414840e+03        8.1334846737e+20        3.7757102907e+20        2.0206400368e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             49              ok                      ok                      1.0000000000e+02        1.6093034832e+03        9.6827755713e+20        4.5006865341e+20        2.0180505751e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
