#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	1.0268664287e+19	4.7819678116e+18	2.0142731010e+01	5.5777326530e-02	3.5772460113e-02	2.2951547871e-01	3.4324232415e-04	9.2756556007e-06	3.5811570676e-01	8.4037896350e-02	3.3362620997e-02
8.9843853723e-01	1.1190466724e+03	1.2486397178e+19	5.8150960065e+18	2.0141475095e+01	5.6982354594e-02	3.4457751502e-02	2.3082805823e-01	3.2486809940e-04	1.0219407669e-05	3.5679150578e-01	8.4032669247e-02	3.3360041646e-02
1.1130421933e+00	1.1353343207e+03	1.5247516559e+19	7.1007558234e+18	2.0142136250e+01	5.7902944378e-02	3.3480770070e-02	2.3178981677e-01	3.4433327939e-04	1.1570815821e-05	3.5573598828e-01	8.4035437943e-02	3.3359788021e-02
1.3789067061e+00	1.1475234448e+03	1.8691390243e+19	8.7034218448e+18	2.0144780752e+01	5.8584285159e-02	3.2790565301e-02	2.3245109678e-01	4.0297637384e-04	1.3418845220e-05	3.5489662996e-01	8.4046479786e-02	3.3361890799e-02
1.7082763938e+00	1.1563175804e+03	2.2985608834e+19	1.0700343714e+19	2.0149734945e+01	5.9094065999e-02	3.2327701034e-02	2.3286639477e-01	5.0956352929e-04	1.5857120597e-05	3.5418968760e-01	8.4067118229e-02	3.3366759213e-02
2.1163202882e+00	1.1627963524e+03	2.8328137547e+19	1.3182398980e+19	2.0157403782e+01	5.9513436486e-02	3.2025901747e-02	2.3309360380e-01	6.7760762899e-04	1.8969287180e-05	3.5351152102e-01	8.4099125163e-02	3.3374995811e-02
2.6218307404e+00	1.1681705639e+03	3.4952093169e+19	1.6256053129e+19	2.0168289505e+01	5.9924914252e-02	3.1820902649e-02	2.3318858271e-01	9.2153066307e-04	2.2817083855e-05	3.5275655647e-01	8.4144556342e-02	3.3387381371e-02
3.2480888972e+00	1.1735022134e+03	4.3135064991e+19	2.0047522576e+19	2.0182770747e+01	6.0395293037e-02	3.1658976532e-02	2.3319867459e-01	1.2521640288e-03	2.7440293008e-05	3.5183988406e-01	8.4204952439e-02	3.3404576391e-02
4.0239369086e+00	1.1795462531e+03	5.3212383106e+19	2.4708871154e+19	2.0200902925e+01	6.0965809186e-02	3.1501052256e-02	2.3315983548e-01	1.6732750691e-03	3.2866932146e-05	3.5071138343e-01	8.4280627121e-02	3.3426819069e-02
4.9851062446e+00	1.1867805393e+03	6.5590928023e+19	3.0424308752e+19	2.0222463550e+01	6.1656281941e-02	3.1320933382e-02	2.3310078238e-01	2.1789430593e-03	3.9119393363e-05	3.4935612735e-01	8.4370569342e-02	3.3453864932e-02
6.1758632986e+00	1.1955395013e+03	8.0759319939e+19	3.7415405959e+19	2.0246652010e+01	6.2467271898e-02	3.1095361436e-02	2.3305310533e-01	2.7505082227e-03	4.6207688411e-05	3.4779391360e-01	8.4471477750e-02	3.3484601557e-02
7.6510480643e+00	1.2061276334e+03	9.9295796361e+19	4.5945647882e+19	2.0272043526e+01	6.3384986940e-02	3.0798368258e-02	2.3305912745e-01	3.3535410348e-03	5.4115728720e-05	3.4607820575e-01	8.4577406247e-02	3.3516917081e-02
9.4785997765e+00	1.2188696245e+03	1.2187505128e+20	5.6325317601e+19	2.0296545162e+01	6.4382079087e-02	3.0399444425e-02	2.3317340214e-01	3.9381217433e-03	6.2790912072e-05	3.4429434491e-01	8.4679665384e-02	3.3547654310e-02
1.1742685835e+01	1.2341207466e+03	1.4927607747e+20	6.8917022514e+19	2.0317707176e+01	6.5422518511e-02	2.9867614381e-02	2.3345691261e-01	4.4440535993e-03	7.2139419045e-05	3.4254937580e-01	8.4767943803e-02	3.3573036993e-02
1.4547578108e+01	1.2522634310e+03	1.8239041341e+20	8.4141784157e+19	2.0332994022e+01	6.6464684949e-02	2.9175823037e-02	2.3396643522e-01	4.8109380392e-03	8.2026232797e-05	3.4095592714e-01	8.4831701669e-02	3.3589194500e-02
1.8022455153e+01	1.2736992731e+03	2.2223440745e+20	1.0248581754e+20	2.0340355106e+01	6.7470352891e-02	2.8308070606e-02	2.3474155896e-01	4.9901952293e-03	9.2278558135e-05	3.3960992786e-01	8.4862430024e-02	3.3593036966e-02
2.2327351488e+01	1.2988383432e+03	2.6996768749e+20	1.2450844971e+20	2.0338735521e+01	6.8413686288e-02	2.7265157879e-02	2.3579355397e-01	4.9560141934e-03	1.0269338370e-04	3.3856949860e-01	8.4855679253e-02	3.3583041436e-02
2.7660527949e+01	1.3280867513e+03	3.2691890276e+20	1.5085188389e+20	2.0328264141e+01	6.9285848269e-02	2.6066305814e-02	2.3709969650e-01	4.7121958472e-03	1.1305070508e-04	3.3784176336e-01	8.4811988057e-02	3.3559597149e-02
3.4267602534e+01	1.3618337913e+03	3.9462129138e+20	1.8225369086e+20	2.0310247588e+01	7.0098133373e-02	2.4747789047e-02	2.3860519272e-01	4.2920659305e-03	1.2313299056e-04	3.3738017686e-01	8.4736809103e-02	3.3524954404e-02
4.2452862274e+01	1.4004402986e+03	4.7485588587e+20	2.1956296893e+20	2.0286807132e+01	7.0880007146e-02	2.3357441159e-02	2.4023237488e-01	3.7511953691e-03	1.3275064087e-04	3.3709510263e-01	8.4639040263e-02	3.3482621755e-02
5.2593277089e+01	1.4442298272e+03	5.6970237043e+20	2.6376103589e+20	2.0260418236e+01	7.1676400027e-02	2.1947993578e-02	2.4189423600e-01	3.1546216370e-03	1.4176921336e-04	3.3687302015e-01	8.4528925995e-02	3.3436527086e-02
6.5155861036e+01	1.4934838493e+03	6.8158857278e+20	3.1598733435e+20	2.0233153445e+01	7.2538714379e-02	2.0568692334e-02	2.4350752212e-01	2.5631877830e-03	1.5013335998e-04	3.3660133560e-01	8.4415202218e-02	3.3389886788e-02
8.0719180519e+01	1.5484414840e+03	8.1334846737e+20	3.7757102907e+20	2.0206400368e+01	7.3524815514e-02	1.9261828271e-02	2.4500194873e-01	2.0226772456e-03	1.5787731056e-04	3.3618403029e-01	8.4303581933e-02	3.3344635352e-02
1.0000000000e+02	1.6093034832e+03	9.6827755713e+20	4.5006865341e+20	2.0180505751e+01	7.4695252796e-02	1.8059758153e-02	2.4632332889e-01	1.5595085685e-03	1.6512117228e-04	3.3555035342e-01	8.4195555590e-02	3.3300983050e-02
