#P (bar)        	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (g/mol)       	H2O1            	C1O2            	C1O1            	C1H4            	H3N1            	H2              	He              	N2              
7.2521222472e-01	1.0984370804e+03	9.2158035406e+18	4.7819678116e+18	1.6275878563e+01	6.4190808739e-04	3.5902683920e-04	2.2731134916e-01	4.3264668071e-02	1.1259775123e-05	4.0669567561e-01	8.6073603089e-02	3.3565398668e-02
8.9843853723e-01	1.1190466724e+03	1.1145698567e+19	5.8150960065e+18	1.6187073706e+01	6.7877612869e-04	3.5333186408e-04	2.2824178468e-01	4.0871259599e-02	1.2586346800e-05	4.0983718743e-01	8.5603941244e-02	3.3387504199e-02
1.1130421933e+00	1.1353343207e+03	1.3612983435e+19	7.1007558234e+18	1.6190738660e+01	7.3125440664e-04	3.6146423740e-04	2.2817353667e-01	4.0981579283e-02	1.4304380872e-05	4.0963464088e-01	8.5623328927e-02	3.3390800701e-02
1.3789067061e+00	1.1475234448e+03	1.6772963595e+19	8.7034218448e+18	1.6275626766e+01	8.0094533975e-04	3.8260624911e-04	2.2722624798e-01	4.3293350471e-02	1.6495987810e-05	4.0648765589e-01	8.6072243819e-02	3.3553711399e-02
1.7082763938e+00	1.1563175804e+03	2.0828660901e+19	1.0700343714e+19	1.6439233445e+01	8.8280458405e-04	4.1347220463e-04	2.2543136404e-01	4.7737023017e-02	1.9209712465e-05	4.0049088836e-01	8.6937471350e-02	3.3871693847e-02
2.1163202882e+00	1.1627963524e+03	2.6031675693e+19	1.3182398980e+19	1.6677293919e+01	9.6851825110e-04	4.4956542842e-04	2.2284184685e-01	5.4194448356e-02	2.2450349802e-05	3.9180611135e-01	8.8196451597e-02	3.4337013587e-02
2.6218307404e+00	1.1681705639e+03	3.2676716848e+19	1.6256053129e+19	1.6976230096e+01	1.0512278133e-03	4.8682796428e-04	2.1960833329e-01	6.2296794430e-02	2.6186763494e-05	3.8092811458e-01	8.9777343578e-02	3.4923835562e-02
3.2480888972e+00	1.1735022134e+03	4.1098204765e+19	2.0047522576e+19	1.7313305787e+01	1.1281777359e-03	5.2268990186e-04	2.1597412827e-01	7.1428409405e-02	3.0380257764e-05	3.6867858682e-01	9.1559979110e-02	3.5587940260e-02
4.0239369086e+00	1.1795462531e+03	5.1677250670e+19	2.4708871154e+19	1.7662995805e+01	1.2001496076e-03	5.5605181479e-04	2.1221007592e-01	8.0899133198e-02	3.5014233870e-05	3.5597620323e-01	9.3409289403e-02	3.6278778680e-02
4.9851062446e+00	1.1867805393e+03	6.4853902856e+19	3.0424308752e+19	1.8002517588e+01	1.2697691284e-03	5.8670899745e-04	2.0855541062e-01	9.0092265593e-02	4.0108419814e-05	3.4364139582e-01	9.5204836416e-02	3.6950630335e-02
6.1758632986e+00	1.1955395013e+03	8.1132396507e+19	3.7415405959e+19	1.8313093887e+01	1.3402454419e-03	6.1474224261e-04	2.0520723416e-01	9.8499787471e-02	4.5718661169e-05	3.3234878978e-01	9.6847290807e-02	3.7565336644e-02
7.6510480643e+00	1.2061276334e+03	1.0107627796e+20	4.5945647882e+19	1.8579015325e+01	1.4149781238e-03	6.4019399047e-04	2.0233052299e-01	1.0569629418e-01	5.1935357487e-05	3.2266285577e-01	9.8253612915e-02	3.8090715040e-02
9.4785997765e+00	1.2188696245e+03	1.2529764023e+20	5.6325317601e+19	1.8786988250e+01	1.4974077244e-03	6.6294172917e-04	2.0006583986e-01	1.1132325084e-01	5.8881821471e-05	3.1505703632e-01	9.9353442851e-02	3.8499329567e-02
1.1742685835e+01	1.2341207466e+03	1.5444369086e+20	6.8917022514e+19	1.8926118778e+01	1.5910486166e-03	6.8272547107e-04	1.9852881522e-01	1.1508592498e-01	6.6712707446e-05	3.0992072175e-01	1.0008923310e-01	3.8768605303e-02
1.4547578108e+01	1.2522634310e+03	1.8917892961e+20	8.4141784157e+19	1.8987986941e+01	1.6993535302e-03	6.9918137358e-04	1.9780912549e-01	1.1675787885e-01	7.5604839683e-05	3.0755094310e-01	1.0041642360e-01	3.8880943464e-02
1.8022455153e+01	1.2736992731e+03	2.3016675643e+20	1.0248581754e+20	1.8966914748e+01	1.8256410449e-03	7.1192756449e-04	1.9796668668e-01	1.1618612330e-01	8.5742597537e-05	3.0814801813e-01	1.0030498727e-01	3.8824326996e-02
2.2327351488e+01	1.2988383432e+03	2.7805666917e+20	1.2450844971e+20	1.8860462898e+01	1.9727933509e-03	7.2060870647e-04	1.9902610616e-01	1.1330465589e-01	9.7291824598e-05	3.1179781240e-01	9.9742024371e-02	3.8593315823e-02
2.7660527949e+01	1.3280867513e+03	3.3349117722e+20	1.5085188389e+20	1.8670307394e+01	2.1426422487e-03	7.2487829943e-04	2.0096786459e-01	1.0815814390e-01	1.1036133975e-04	3.1844062552e-01	9.8736397903e-02	3.8190796584e-02
3.4267602534e+01	1.3618337913e+03	3.9715233544e+20	1.8225369086e+20	1.8403425466e+01	2.3348789790e-03	7.2429298512e-04	2.0371695573e-01	1.0093406264e-01	1.2495403503e-04	3.2782864334e-01	9.7325003241e-02	3.7630319550e-02
4.2452862274e+01	1.4004402986e+03	4.6986933673e+20	2.1956296893e+20	1.8073237658e+01	2.5454244299e-03	7.1813927207e-04	2.0713212844e-01	9.1993276282e-02	1.4091873525e-04	3.3948564728e-01	9.5578803533e-02	3.6938287124e-02
5.2593277089e+01	1.4442298272e+03	5.5279783253e+20	2.6376103589e+20	1.7700015686e+01	2.7644544441e-03	7.0527021736e-04	2.1100201165e-01	8.1879640483e-02	1.5792593616e-04	3.5269543529e-01	9.3605037445e-02	3.6154586368e-02
6.5155861036e+01	1.4934838493e+03	6.4765097048e+20	3.1598733435e+20	1.7309689825e+01	2.9745524785e-03	6.8405089621e-04	2.1505767554e-01	7.1286788186e-02	1.7549275385e-04	3.6654596902e-01	9.1540828095e-02	3.5329791733e-02
8.0719180519e+01	1.5484414840e+03	7.5692391448e+20	3.7757102907e+20	1.6930566849e+01	3.1502829357e-03	6.5258033660e-04	2.1900583333e-01	6.0966739281e-02	1.9307553652e-04	3.8005142350e-01	8.9535860286e-02	3.4517964789e-02
1.0000000000e+02	1.6093034832e+03	8.8402397493e+20	4.5006865341e+20	1.6588348241e+01	3.2610117794e-03	6.0933009904e-04	2.2257811111e-01	5.1593147475e-02	2.1021120950e-04	3.9233158500e-01	8.7726084095e-02	3.3765761851e-02
