#grid point     c_iterations    c_convergence           elem_conserved          P (bar)                 T (K)                   n_<tot> (cm-3)          n_g (cm-3)              m (g/mol)               e-      Al      Ar      C       Ca      Cl      Co      Cr      Cu      F       Fe      Ge      H       He      K       Mg      Mn      N       Na      Ne      Ni      O       P       S       Si      Ti      V       Zn      
93              143             ok                      ok                      4.4788115623e-02        6.9246943641e+02        1.4075142208e+18        4.6846688658e+17        2.5374130295e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
94              210             ok                      ok                      5.5486335881e-02        7.1887559534e+02        1.6475732180e+18        5.5904790403e+17        2.4889350289e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
95              128             ok                      ok                      6.8739964312e-02        7.4727552883e+02        1.9309134229e+18        6.6626232973e+17        2.4475688211e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
96              185             ok                      ok                      8.5159393183e-02        7.7752150067e+02        2.2729335915e+18        7.9329892929e+17        2.4197320847e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
97              171             ok                      ok                      1.0550081484e-01        8.0940879669e+02        2.6786994969e+18        9.4407090022e+17        2.3962756079e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
98              104             ok                      ok                      1.3070104796e-01        8.4266756026e+02        3.1043413210e+18        1.1234131720e+18        2.3337122695e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
99              58              ok                      ok                      1.6192068245e-01        8.7695303787e+02        3.5126214179e+18        1.3373426834e+18        2.2182269440e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
100             35              ok                      ok                      2.0059753011e-01        9.1183529459e+02        3.9270500332e+18        1.5934039895e+18        2.0814109609e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
101             26              ok                      ok                      2.4851284270e-01        9.4679050279e+02        4.3873206832e+18        1.9011293282e+18        1.9489718427e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
102             27              ok                      ok                      3.0787334695e-01        9.8119731920e+02        4.9376117152e+18        2.2726494774e+18        1.8348573807e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
103             29              ok                      ok                      3.8141287483e-01        1.0143436415e+03        5.6339657465e+18        2.7234973374e+18        1.7470491137e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
104             33              ok                      ok                      4.7251826936e-01        1.0454509269e+03        6.5369854871e+18        3.2736456634e+18        1.6864123499e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
105             39              ok                      ok                      5.8538536482e-01        1.0737244901e+03        7.7081773437e+18        3.9488052821e+18        1.6485565949e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
106             44              ok                      ok                      7.2521222472e-01        1.0984370804e+03        9.2158035406e+18        4.7819678116e+18        1.6275878563e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
107             46              ok                      ok                      8.9843853723e-01        1.1190466724e+03        1.1145698567e+19        5.8150960065e+18        1.6187073706e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
108             46              ok                      ok                      1.1130421933e+00        1.1353343207e+03        1.3612983435e+19        7.1007558234e+18        1.6190738660e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
109             43              ok                      ok                      1.3789067061e+00        1.1475234448e+03        1.6772963595e+19        8.7034218448e+18        1.6275626766e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
110             39              ok                      ok                      1.7082763938e+00        1.1563175804e+03        2.0828660901e+19        1.0700343714e+19        1.6439233445e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
111             35              ok                      ok                      2.1163202882e+00        1.1627963524e+03        2.6031675693e+19        1.3182398980e+19        1.6677293919e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
112             31              ok                      ok                      2.6218307404e+00        1.1681705639e+03        3.2676716848e+19        1.6256053129e+19        1.6976230096e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
113             29              ok                      ok                      3.2480888972e+00        1.1735022134e+03        4.1098204765e+19        2.0047522576e+19        1.7313305787e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
114             27              ok                      ok                      4.0239369086e+00        1.1795462531e+03        5.1677250670e+19        2.4708871154e+19        1.7662995805e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
115             26              ok                      ok                      4.9851062446e+00        1.1867805393e+03        6.4853902856e+19        3.0424308752e+19        1.8002517588e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
116             25              ok                      ok                      6.1758632986e+00        1.1955395013e+03        8.1132396507e+19        3.7415405959e+19        1.8313093887e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
117             25              ok                      ok                      7.6510480643e+00        1.2061276334e+03        1.0107627796e+20        4.5945647882e+19        1.8579015325e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
118             24              ok                      ok                      9.4785997765e+00        1.2188696245e+03        1.2529764023e+20        5.6325317601e+19        1.8786988250e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
119             24              ok                      ok                      1.1742685835e+01        1.2341207466e+03        1.5444369086e+20        6.8917022514e+19        1.8926118778e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
120             24              ok                      ok                      1.4547578108e+01        1.2522634310e+03        1.8917892961e+20        8.4141784157e+19        1.8987986941e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
121             24              ok                      ok                      1.8022455153e+01        1.2736992731e+03        2.3016675643e+20        1.0248581754e+20        1.8966914748e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
122             24              ok                      ok                      2.2327351488e+01        1.2988383432e+03        2.7805666917e+20        1.2450844971e+20        1.8860462898e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
123             24              ok                      ok                      2.7660527949e+01        1.3280867513e+03        3.3349117722e+20        1.5085188389e+20        1.8670307394e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
124             24              ok                      ok                      3.4267602534e+01        1.3618337913e+03        3.9715233544e+20        1.8225369086e+20        1.8403425466e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
125             24              ok                      ok                      4.2452862274e+01        1.4004402986e+03        4.6986933673e+20        2.1956296893e+20        1.8073237658e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
126             25              ok                      ok                      5.2593277089e+01        1.4442298272e+03        5.5279783253e+20        2.6376103589e+20        1.7700015686e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
127             27              ok                      ok                      6.5155861036e+01        1.4934838493e+03        6.4765097048e+20        3.1598733435e+20        1.7309689825e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
128             30              ok                      ok                      8.0719180519e+01        1.5484414840e+03        7.5692391448e+20        3.7757102907e+20        1.6930566849e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
129             35              ok                      ok                      1.0000000000e+02        1.6093034832e+03        8.8402397493e+20        4.5006865341e+20        1.6588348241e+01        ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      ok      
